,lightLevel,lightColor,peaople_sound,o2,co2,lpg,alcohol,methane,co,h2,nitric,ch2o,voc,Temp,Humad,Rtemp,air_speed
183,442.155,7339,50.05,20.44,779.6461,3.1338,0.0027,0.2794,4.7051,50.0259,0.2167,0.3109,3.3736,23.4295,55.35,20,129
184,441.535,7346,25.8,20.38,758.0948,3.1033,0.0026,0.275,4.664,50.234,0.2631,0.3325,3.3736,23.9546,55.35,23,130
185,441.355,7339,24.5,20.4,773.6703,3.1134,0.0028,0.2882,4.664,50.6498,0.2631,0.3325,3.6894,24.302,55.35,22,127
186,440.39,7348,24.95,20.42,742.7687,3.1646,0.0028,0.2927,4.5416,50.7191,0.2694,0.4028,3.6894,24.2587,55.35,22,131
187,440.455,7354,26.35,20.39,791.7841,3.0528,0.0027,0.2927,4.5416,50.8576,0.2508,0.3325,4.0099,23.8879,55.25,22,128
188,457.465,7345,24.95,20.48,778.1179,3.0128,0.0028,0.3019,4.4408,50.6498,0.2167,0.2903,3.6894,23.9632,55.25,22,132
189,468.775,7338,25.15,20.42,813.1582,2.9634,0.0028,0.3111,4.5012,50.9961,0.2694,0.3109,3.6894,23.2978,55.25,20,130
190,468.84,7338,24.0,20.39,781.0543,3.0128,0.0028,0.2927,4.6026,51.2037,0.239,0.3549,4.0099,23.0518,55.2,21,126
191,468.24,7338,28.4,20.4,746.9881,3.1134,0.0028,0.3135,4.664,51.0653,0.2631,0.3109,4.0099,24.177,55.2,22,125
192,467.495,7338,38.85,20.42,757.1119,3.1543,0.0028,0.2927,4.623,50.8576,0.3097,0.3549,4.0099,23.5026,55.1,22,129
193,467.38,7338,30.55,20.34,752.3529,3.1134,0.0028,0.2794,4.6026,51.1345,0.2958,0.3549,3.6894,24.2287,55.1,22,139
194,468.94,7338,61.8,20.33,775.4649,3.1033,0.0027,0.2838,4.6435,51.2729,0.3027,0.3549,3.6894,23.6196,55.1,22,128
195,468.57,7326,49.85,20.37,753.5513,3.1033,0.0027,0.2882,4.664,51.0653,0.2758,0.3109,4.0099,23.1467,55.1,22,133
196,468.78,7340,39.75,20.38,779.998,3.1338,0.0027,0.2905,4.6026,51.2729,0.2167,0.3784,3.0629,25.8483,55.1,24,126
197,468.65,7312,63.6,20.44,792.7606,3.1236,0.0026,0.2927,4.5823,50.3726,0.2631,0.3784,3.3736,24.86,55.0,23,140
198,468.625,7326,27.65,20.4,738.7123,3.1749,0.0026,0.3135,4.6026,50.5113,0.3168,0.4028,3.3736,23.9494,55.0,23,129
199,468.605,7348,25.25,20.37,763.6135,3.1749,0.0027,0.2996,4.6026,50.8576,0.239,0.3109,2.7575,23.9508,55.0,21,131
200,467.63,7336,25.15,20.42,760.2392,3.1338,0.0026,0.2973,4.5416,50.9961,0.201,0.2706,3.3736,24.3747,55.0,22,132
201,467.785,7316,25.8,20.36,757.1307,3.1134,0.0027,0.3088,4.481,51.2037,0.2823,0.3549,3.6894,24.0072,55.0,22,137
202,467.745,7336,24.7,20.44,716.6776,3.0228,0.0027,0.2973,4.4609,51.1345,0.2508,0.3549,3.6894,24.0083,55.0,23,137
203,467.62,7336,25.6,20.36,732.9962,2.9732,0.0027,0.3111,4.5214,51.1345,0.289,0.3784,4.0099,24.3168,55.0,23,140
204,467.54,7336,24.65,20.35,747.0696,2.9732,0.0026,0.3088,4.481,51.2729,0.2508,0.3549,3.0629,24.196,55.0,25,127
205,467.485,7336,26.05,20.36,744.1458,3.0628,0.0027,0.295,4.5416,51.4112,0.2114,0.3784,3.6894,24.3704,55.0,22,138
206,467.425,7336,30.35,20.41,773.4299,3.0528,0.0026,0.2794,4.5416,51.2729,0.3315,0.3109,3.3736,24.2875,54.9,23,134
207,467.4,7336,29.65,20.38,761.1414,3.0931,0.0026,0.2838,4.5214,51.2037,0.2333,0.3109,3.6894,23.8524,54.9,23,134
208,467.335,7336,37.2,20.33,751.0071,3.0931,0.0027,0.2772,4.5214,51.2037,0.2333,0.3325,3.0629,23.2096,54.9,21,135
209,467.47,7336,42.5,20.42,741.9127,3.0729,0.0026,0.2707,4.5214,50.9961,0.239,0.3109,3.6894,23.7009,54.9,23,128
210,467.405,7328,60.35,20.44,768.7654,3.0528,0.0026,0.2728,4.5823,50.5113,0.2694,0.3109,2.7575,24.6229,54.9,18,129
211,467.395,7336,47.1,20.43,729.3008,3.083,0.0026,0.2882,4.623,50.3726,0.2167,0.3325,3.0629,23.2462,54.9,21,134
212,467.425,7336,37.55,20.4,710.5119,3.1033,0.0026,0.2882,4.5823,50.3033,0.2449,0.3109,3.3736,24.4156,54.9,21,136
213,467.29,7336,25.0,20.39,722.6421,3.0931,0.0026,0.2882,4.5619,50.3033,0.2758,0.3325,3.6894,24.3494,54.8,25,131
214,467.335,7336,24.1,20.38,753.1414,3.0931,0.0026,0.2728,4.6026,50.1646,0.3467,0.2903,3.3736,24.9422,54.8,23,125
215,467.41,7336,25.7,20.43,706.5578,3.0729,0.0026,0.2707,4.5823,50.1646,0.2823,0.3109,3.0629,24.27,54.8,20,136
216,467.405,7300,24.9,20.37,729.1947,2.934,0.0025,0.2643,4.623,50.3033,0.2508,0.3549,3.6894,24.317,54.7,24,138
217,467.61,7300,26.4,20.32,782.2107,2.8854,0.0026,0.275,4.5012,50.5113,0.2449,0.2903,3.6894,24.2258,54.7,22,128
218,467.475,7300,24.6,20.39,725.8535,2.8951,0.0026,0.275,4.4609,50.5806,0.3097,0.3109,4.0099,24.1139,54.7,22,132
219,467.525,7300,25.6,20.47,720.4901,2.993,0.0026,0.2905,4.481,50.9268,0.289,0.3325,4.0099,23.5922,54.7,22,136
220,467.495,7307,24.3,20.44,701.3374,3.0328,0.0026,0.2794,4.481,50.9268,0.3241,0.3109,3.6894,24.0691,54.6,25,127
221,467.465,7321,29.85,20.4,740.1974,3.0428,0.0025,0.2816,4.5214,50.9961,0.2694,0.3325,3.6894,23.834,54.6,22,138
222,467.435,7302,42.5,20.4,759.9437,3.0628,0.0026,0.2772,4.5012,51.0653,0.2508,0.3549,4.0099,24.3154,54.6,24,139
223,467.485,7328,35.45,20.39,763.5911,3.0931,0.0026,0.2685,4.5619,51.1345,0.239,0.3109,3.3736,24.3243,54.6,21,136
224,467.5,7300,43.9,20.4,710.4437,3.0729,0.0026,0.286,4.5214,51.2037,0.2569,0.3549,4.0099,24.027,54.6,21,131
225,467.705,7321,67.5,20.37,697.6634,3.0628,0.0025,0.2772,4.481,50.5113,0.3027,0.3109,2.7575,23.6093,54.6,20,136
226,467.41,7307,53.7,20.33,727.7928,3.0228,0.0025,0.2707,4.4609,50.4419,0.2061,0.3325,3.0629,24.0636,54.6,23,138
227,467.67,7304,44.2,20.36,715.6416,3.083,0.0024,0.2772,4.4609,50.234,0.3027,0.3549,2.458,24.1517,54.6,23,139
228,467.57,7300,25.2,20.44,733.7001,3.0628,0.0025,0.2707,4.481,50.3726,0.2333,0.3325,2.458,24.4027,54.6,23,126
229,467.38,7302,25.8,20.46,707.6971,3.0931,0.0025,0.2728,4.4609,50.7884,0.2631,0.3549,3.0629,23.9757,54.6,21,130
230,467.705,7300,25.85,20.35,708.6937,3.083,0.0025,0.2685,4.3807,50.7884,0.2276,0.4028,3.3736,24.9052,54.6,21,140
231,467.455,7300,25.9,20.42,719.3746,3.0228,0.0025,0.2728,4.3409,50.9961,0.3097,0.3549,3.6894,23.8598,54.6,21,132
232,467.87,7300,24.95,20.4,667.1384,2.934,0.0025,0.2685,4.3012,51.1345,0.2449,0.3549,3.0629,23.9117,54.6,21,129
233,467.905,7336,25.4,20.42,747.5601,2.934,0.0025,0.2728,4.2617,51.2037,0.2449,0.3325,3.6894,24.1488,55.1,24,131
234,467.985,7309,23.8,20.38,702.3409,2.9242,0.0025,0.2664,4.4207,51.2037,0.2061,0.3549,4.0099,23.993,55.1,23,137
235,467.67,7336,23.9,20.42,690.298,2.9145,0.0025,0.2643,4.3608,51.0653,0.201,0.3784,4.0099,25.0635,55.1,23,137
236,467.68,7300,35.75,20.36,696.8672,3.0029,0.0025,0.2579,4.4408,51.3421,0.289,0.3549,3.6894,24.3095,55.1,22,128
237,467.865,7328,29.8,20.38,735.0443,3.0128,0.0025,0.2579,4.4609,50.9961,0.2449,0.3784,4.0099,23.4893,55.1,23,125
238,467.88,7306,29.3,20.44,680.889,3.0931,0.0025,0.2643,4.5012,51.3421,0.201,0.3549,3.6894,23.4435,55.1,20,133
239,467.915,7309,67.4,20.36,711.7686,3.1033,0.0025,0.2772,4.4609,51.0653,0.2508,0.3325,3.0629,23.8,54.4,20,128
240,467.83,7336,46.65,20.39,711.2373,3.0628,0.0025,0.2772,4.4609,50.8576,0.2449,0.3549,3.3736,23.4673,54.4,23,126
241,467.73,7311,42.3,20.4,686.8467,3.0528,0.0026,0.2838,4.4408,50.9961,0.2569,0.3549,3.0629,23.8318,54.4,22,133
242,468.015,7316,74.3,20.41,692.596,3.1033,0.0024,0.2905,4.4408,50.5806,0.2631,0.3549,3.3736,24.2359,54.4,23,125
243,468.03,7302,30.75,20.48,700.1525,3.0729,0.0024,0.2838,4.481,50.4419,0.2631,0.3325,2.7575,24.7774,54.4,24,138
244,468.035,7306,25.6,20.41,702.7511,3.0528,0.0025,0.275,4.4408,50.8576,0.2631,0.3784,2.7575,25.1303,54.4,24,134
245,467.955,7311,25.05,20.43,709.2548,3.1033,0.0024,0.275,4.3807,51.0653,0.3027,0.3549,3.0629,24.7496,54.4,22,132
246,467.985,7311,23.65,20.36,678.8051,3.0328,0.0025,0.275,4.3807,51.1345,0.2508,0.3549,3.3736,24.1793,54.4,22,140
247,468.055,7321,26.15,20.38,668.2691,2.993,0.0024,0.2728,4.3012,51.0653,0.2221,0.3549,3.6894,23.7466,54.4,22,135
248,468.01,7306,24.25,20.44,689.0887,2.9732,0.0025,0.2905,4.3012,51.0653,0.2958,0.3549,3.3736,23.9075,54.4,24,139
249,468.035,7314,25.7,20.43,680.9786,2.9242,0.0025,0.2772,4.3012,51.1345,0.2758,0.3325,4.0099,24.4422,54.4,22,133
250,468.055,7300,25.4,20.36,679.1685,3.0029,0.0025,0.2794,4.4007,51.1345,0.2508,0.3549,3.3736,24.3224,54.4,21,133
251,468.1,7306,43.5,20.36,684.7031,2.993,0.0025,0.2685,4.4007,51.3421,0.3168,0.3784,3.3736,23.8114,54.4,22,139
252,468.025,7306,33.55,20.4,669.4026,3.083,0.0025,0.26,4.4408,51.5495,0.2569,0.3784,4.0099,23.9335,54.2,24,136
253,467.975,7302,30.05,20.4,681.4041,3.0729,0.0024,0.2728,4.4007,51.3421,0.289,0.3549,3.0629,24.651,54.2,22,130
254,468.035,7302,67.3,20.45,693.8171,3.0528,0.0024,0.26,4.4207,51.2729,0.2694,0.3784,3.6894,23.5096,54.2,22,125
255,468.095,7311,43.65,20.36,658.7436,3.0228,0.0024,0.26,4.4007,51.1345,0.2167,0.3549,3.3736,24.2725,54.2,22,138
256,468.07,7311,79.1,20.35,678.3461,3.0428,0.0024,0.2772,4.4408,50.7191,0.2823,0.3549,3.3736,23.4372,54.2,19,134
257,468.065,7302,59.1,20.39,641.8951,3.0128,0.0024,0.26,4.481,50.234,0.1769,0.3325,4.335,23.4301,54.2,21,126
258,467.98,7309,27.7,20.49,689.3269,3.0428,0.0024,0.2621,4.4007,50.1646,0.2631,0.3784,3.0629,23.8477,54.2,23,127
259,468.13,7306,26.15,20.44,689.3051,3.1033,0.0024,0.2643,4.3807,50.5806,0.2631,0.3109,2.7575,24.5645,54.2,21,134
260,468.145,7311,25.6,20.4,678.2374,3.0328,0.0025,0.2664,4.3409,50.6498,0.2061,0.3109,3.6894,23.5938,54.2,22,139
261,468.16,7302,24.85,20.38,683.1514,2.993,0.0024,0.2664,4.2223,50.9961,0.2449,0.3109,3.6894,24.2569,54.2,20,134
262,468.09,7311,25.5,20.45,694.5754,3.0029,0.0024,0.26,4.2223,51.0653,0.2114,0.3784,3.3736,23.9682,54.2,22,132
263,468.11,7311,24.35,20.4,692.7904,2.8854,0.0024,0.2643,4.2617,51.2037,0.2694,0.3549,3.6894,24.3798,54.2,22,128
264,468.14,7311,25.7,20.35,659.9006,2.9048,0.0024,0.2685,4.321,51.2729,0.2221,0.3549,3.3736,24.5629,54.2,23,139
265,468.155,7306,24.55,20.38,675.4919,2.9048,0.0024,0.2621,4.321,51.1345,0.2333,0.3325,4.0099,24.0579,54.2,22,133
266,468.17,7311,36.75,20.42,648.5355,3.0029,0.0024,0.2538,4.4007,50.9268,0.2694,0.4028,3.0629,24.3363,54.2,23,132
267,468.095,7311,29.6,20.42,688.7013,3.0628,0.0024,0.2558,4.4007,51.2037,0.3097,0.3784,3.6894,23.8958,54.2,23,135
268,468.11,7311,29.05,20.46,674.576,3.0328,0.0024,0.2538,4.4207,51.2037,0.2508,0.3549,4.0099,23.8488,54.2,22,129
269,468.125,7311,60.3,20.4,641.7273,3.0528,0.0024,0.2621,4.4007,51.1345,0.2221,0.3549,4.0099,23.85,54.2,22,136
270,468.035,7320,42.0,20.41,671.7046,3.0528,0.0025,0.2707,4.3608,51.0653,0.2167,0.4028,3.0629,24.4001,54.2,21,139
271,468.125,7311,70.5,20.41,648.7657,3.0228,0.0024,0.2664,4.4207,50.6498,0.2276,0.3325,3.0629,23.7434,54.2,20,128
272,468.185,7311,54.8,20.51,627.9269,3.0628,0.0024,0.275,4.3807,50.5113,0.2449,0.3784,3.0629,24.0837,54.1,23,129
273,468.15,7311,28.1,20.45,668.3911,3.1033,0.0023,0.2794,4.4609,50.3726,0.2167,0.3784,3.0629,24.4394,54.1,21,126
274,468.105,7311,24.6,20.48,652.2307,3.0428,0.0024,0.2643,4.3807,50.7884,0.2276,0.3325,3.0629,23.9731,54.1,24,127
275,468.105,7311,23.75,20.41,648.6581,3.0328,0.0023,0.2772,4.3608,51.0653,0.2276,0.3325,3.6894,25.1618,54.1,21,128
276,468.13,7311,26.0,20.42,638.8472,2.993,0.0023,0.2643,4.2617,51.0653,0.2333,0.3109,3.3736,24.1143,54.1,24,133
277,468.1,7311,25.6,20.41,684.207,2.9634,0.0024,0.2579,4.2027,50.9961,0.2276,0.3325,3.6894,24.7042,54.1,23,132
278,468.035,7311,25.35,20.42,658.0497,2.9634,0.0024,0.2772,4.2223,50.9961,0.2823,0.3784,3.3736,23.4403,54.1,22,135
279,468.065,7311,26.1,20.44,655.8012,2.8854,0.0024,0.2621,4.2617,50.9961,0.2167,0.3784,4.0099,24.0471,54.1,22,140
280,468.08,7311,25.8,20.42,626.9265,2.934,0.0024,0.26,4.321,51.1345,0.2449,0.3549,3.6894,23.8833,54.1,24,131
281,468.055,7311,37.85,20.42,620.0085,2.934,0.0025,0.2496,4.3608,51.1345,0.239,0.3549,3.6894,24.11,54.1,23,126
282,468.035,7311,38.35,20.45,674.0315,3.0528,0.0024,0.2538,4.4007,51.4804,0.2569,0.3784,4.0099,24.5802,54.1,22,125
283,468.05,7311,30.75,20.41,643.8388,3.0128,0.0024,0.2538,4.321,51.2037,0.2221,0.3784,3.3736,24.7378,54.1,23,135
284,468.07,7320,68.15,20.44,651.9415,3.0628,0.0023,0.2496,4.321,51.3421,0.2221,0.3784,3.3736,24.1745,54.1,23,126
285,468.145,7311,59.25,20.37,614.597,3.0528,0.0023,0.2579,4.3409,51.0653,0.2958,0.3784,3.6894,24.6159,54.1,22,128
286,468.095,7315,46.8,20.38,637.0998,3.0128,0.0024,0.2664,4.3409,50.9961,0.2333,0.3325,3.6894,22.8511,54.1,23,126
287,468.035,7315,39.65,20.4,627.7961,3.0228,0.0023,0.2579,4.4007,50.5806,0.2694,0.3549,2.7575,24.4122,54.1,23,129
288,468.135,7311,34.1,20.45,620.8622,3.0228,0.0023,0.2621,4.321,50.234,0.2114,0.3784,2.7575,24.1544,54.1,24,136
289,468.235,7311,24.1,20.4,632.6658,3.0328,0.0023,0.2579,4.3608,50.7884,0.2694,0.3549,3.0629,25.0314,54.1,23,133
290,468.215,7311,25.8,20.37,628.9274,3.0729,0.0023,0.2685,4.3409,50.7191,0.289,0.3784,3.0629,23.5223,54.1,21,125
291,468.195,7311,24.6,20.4,630.5509,3.0328,0.0023,0.2643,4.3012,51.2037,0.2333,0.3325,3.6894,24.2318,54.1,24,138
292,468.215,7311,25.3,20.44,631.362,2.9732,0.0023,0.2579,4.321,51.2729,0.2449,0.3784,4.0099,25.0548,54.1,21,139
293,468.09,7329,26.25,20.42,603.5102,2.9145,0.0023,0.2621,4.2027,51.2729,0.2276,0.3784,3.6894,23.5309,54.1,23,128
294,468.145,7311,25.3,20.39,607.6209,2.8854,0.0023,0.26,4.242,51.2729,0.239,0.3784,3.0629,24.6519,54.1,22,135
295,468.115,7311,25.05,20.39,643.1262,2.9438,0.0023,0.2558,4.2814,51.5495,0.3624,0.3109,3.0629,23.5991,54.1,23,132
296,468.145,7311,25.4,20.36,608.0145,2.9732,0.0024,0.2538,4.3012,51.2729,0.201,0.3549,3.3736,23.939,54.1,22,137
297,468.22,7311,31.55,20.36,620.2933,3.0428,0.0023,0.2643,4.3409,51.2729,0.2508,0.3325,3.6894,23.706,54.1,24,137
298,468.185,7311,41.2,20.48,628.9048,3.0128,0.0023,0.2579,4.3608,51.2037,0.289,0.3784,3.3736,24.6532,54.1,23,129
299,468.22,7311,32.2,20.37,590.6575,3.0628,0.0024,0.2517,4.3608,51.2729,0.2508,0.3549,3.3736,24.4065,54.1,19,127
300,468.26,7311,82.9,20.38,624.9798,3.0729,0.0023,0.2664,4.3409,50.9961,0.2167,0.3784,3.6894,23.3804,54.1,22,137
301,468.21,7311,59.9,20.4,593.6643,3.0128,0.0023,0.26,4.3409,50.8576,0.2508,0.3109,3.0629,24.2053,54.1,23,138
302,468.065,7311,49.45,20.44,634.4915,3.0428,0.0023,0.2517,4.321,50.7884,0.2333,0.3784,2.458,24.4015,54.1,23,125
303,468.09,7311,39.3,20.49,610.75,3.0228,0.0022,0.2538,4.3409,50.5806,0.2823,0.3325,3.0629,24.8785,54.1,25,138
304,468.07,7311,25.6,20.44,642.4431,3.0428,0.0022,0.2621,4.4007,50.6498,0.2333,0.3549,2.7575,24.9257,54.1,22,138
305,468.045,7311,26.25,20.4,626.7838,3.0029,0.0022,0.2579,4.3608,50.8576,0.201,0.3784,3.0629,24.6049,54.1,23,133
306,468.125,7311,23.6,20.36,584.0046,3.0228,0.0023,0.2476,4.242,50.9961,0.2508,0.3549,2.7575,23.7315,54.1,22,131
307,468.065,7324,25.6,20.4,621.8307,3.0029,0.0023,0.26,4.2027,51.0653,0.2276,0.3784,4.0099,24.341,54.1,23,140
308,468.075,7311,25.1,20.51,591.986,2.9536,0.0024,0.2579,4.1831,51.0653,0.2114,0.3784,3.6894,24.5399,54.1,22,140
309,468.135,7329,25.15,20.39,645.1884,2.8854,0.0023,0.26,4.1636,51.0653,0.2167,0.4028,3.3736,25.195,54.1,22,128
310,468.1,7311,24.4,20.34,643.841,2.9048,0.0023,0.2621,4.2814,51.4112,0.2758,0.3784,3.6894,24.6659,54.1,23,126
311,468.11,7311,25.25,20.43,640.1685,2.9438,0.0023,0.2558,4.3012,51.2037,0.2569,0.3549,3.6894,24.2984,54.1,23,129
312,468.1,7311,38.65,20.47,648.7339,2.9831,0.0023,0.2456,4.3409,51.4112,0.239,0.3549,4.0099,23.8004,54.1,23,127
313,468.1,7324,32.7,20.44,654.3901,3.0428,0.0023,0.2558,4.3409,51.3421,0.2631,0.3784,3.3736,23.7547,54.1,22,125
314,468.07,7311,28.7,20.4,639.9175,2.993,0.0023,0.2456,4.321,51.2037,0.2758,0.3109,3.3736,23.505,54.1,19,131
315,468.085,7326,61.6,20.39,652.9915,3.0428,0.0023,0.2685,4.3608,51.4112,0.289,0.4028,4.0099,23.1319,54.1,23,125
316,468.09,7311,51.4,20.38,634.0023,3.0128,0.0022,0.2664,4.3012,51.0653,0.1723,0.4028,3.3736,24.7749,54.1,22,133
317,468.06,7311,44.25,20.42,643.8678,3.0128,0.0023,0.2707,4.3012,50.9961,0.289,0.3549,3.6894,25.0204,54.1,23,133
318,468.205,7324,39.6,20.49,681.0589,3.0228,0.0023,0.2621,4.3012,50.8576,0.2333,0.3549,3.0629,25.1105,54.1,25,139
319,468.25,7315,34.25,20.44,640.2696,3.0128,0.0023,0.2579,4.3409,50.4419,0.2569,0.3784,3.0629,24.5044,54.1,24,130
320,468.28,7311,26.0,20.38,662.008,3.0428,0.0022,0.2728,4.3807,50.5806,0.2694,0.4283,3.0629,24.2416,54.1,24,138
321,468.335,7315,26.55,20.44,645.2214,3.0228,0.0023,0.2621,4.3012,50.6498,0.2569,0.3784,3.3736,24.5143,54.1,23,133
322,468.32,7311,24.75,20.42,602.5242,3.0328,0.0023,0.2643,4.2027,51.3421,0.2061,0.4028,3.3736,24.1081,54.1,24,129
323,468.69,7311,24.9,20.39,641.5922,2.9536,0.0022,0.2621,4.2814,51.2037,0.2167,0.3325,3.6894,24.47,54.1,23,133
324,468.79,7311,25.55,20.38,678.5417,2.9048,0.0022,0.2558,4.2223,51.2729,0.2221,0.4028,3.6894,23.4306,54.1,23,136
325,468.84,7311,26.45,20.38,641.1017,2.8566,0.0023,0.2538,4.2223,51.1345,0.2114,0.3325,4.335,24.2835,54.1,22,140
326,468.88,7311,25.4,20.35,658.9504,2.9048,0.0023,0.2558,4.3012,51.3421,0.2061,0.4028,4.0099,24.3231,54.1,23,132
327,468.995,7311,24.95,20.36,628.6317,2.934,0.0023,0.2558,4.3012,51.3421,0.2758,0.3784,3.6894,24.5047,54.1,24,138
328,468.955,7311,29.25,20.41,642.8001,2.9438,0.0023,0.2538,4.3012,51.1345,0.2333,0.3784,2.7575,24.8561,54.1,21,133
329,468.885,7311,40.9,20.4,640.1878,2.9831,0.0023,0.26,4.321,51.4112,0.3315,0.4028,4.0099,24.3381,54.1,24,127
330,468.91,7311,36.6,20.4,675.3247,3.0428,0.0023,0.2664,4.3807,51.4804,0.3168,0.4283,3.6894,24.3675,54.1,21,130
331,468.82,7311,43.85,20.43,641.2145,3.0729,0.0023,0.2558,4.321,51.4112,0.2276,0.4283,4.0099,23.7391,54.1,23,129
332,468.96,7311,72.5,20.46,677.7427,3.0428,0.0022,0.2621,4.321,51.1345,0.289,0.4028,3.6894,24.4779,54.1,22,136
333,468.905,7311,59.4,20.36,624.9819,3.0628,0.0022,0.2621,4.3409,50.7884,0.2449,0.4283,3.3736,24.5909,54.1,25,131
334,468.845,7311,48.35,20.38,656.1968,2.9634,0.0022,0.2517,4.2617,50.5806,0.196,0.3549,2.7575,24.4776,54.1,24,137
335,468.87,7308,26.2,20.4,657.261,2.993,0.0021,0.2621,4.3608,50.4419,0.2631,0.3549,2.458,25.1265,54.1,24,138
336,468.74,7311,25.55,20.42,650.6633,3.0029,0.0022,0.2579,4.3012,50.9961,0.2167,0.3784,3.0629,25.3394,54.1,23,139
337,468.88,7311,25.0,20.4,633.4963,3.0128,0.0022,0.26,4.3012,51.3421,0.2221,0.3784,3.3736,24.6296,54.1,23,134
338,468.78,7311,24.45,20.42,645.3815,3.0328,0.0022,0.2664,4.2223,51.2729,0.2061,0.3784,3.6894,24.0854,54.1,21,129
339,468.92,7311,25.9,20.44,616.9864,2.9242,0.0022,0.2558,4.1636,51.2729,0.2333,0.3784,3.6894,23.6285,54.1,23,137
340,468.76,7311,25.5,20.42,627.3013,2.8854,0.0023,0.2685,4.1831,51.4112,0.2631,0.3549,4.0099,24.1965,54.1,22,137
341,468.805,7311,26.15,20.43,671.4937,2.8662,0.0022,0.2621,4.242,51.3421,0.2694,0.3784,4.0099,24.1384,54.1,22,126
342,468.92,7308,24.9,20.48,632.8121,2.9438,0.0022,0.26,4.2814,51.2037,0.2631,0.3549,3.0629,24.1467,54.1,22,128
343,468.88,7311,38.5,20.49,651.7069,2.9634,0.0022,0.26,4.3012,51.2037,0.3027,0.3549,3.3736,24.3023,54.1,22,140
344,468.85,7311,32.9,20.44,652.8164,3.0029,0.0022,0.26,4.3012,51.6187,0.2758,0.3784,3.6894,24.4486,54.1,22,130
345,468.89,7311,28.3,20.39,621.954,3.0528,0.0022,0.2558,4.321,51.4112,0.2631,0.3549,3.3736,24.2529,54.1,21,140
346,468.885,7311,67.25,20.42,663.0466,3.0029,0.0022,0.2538,4.321,51.826,0.2221,0.3549,3.6894,24.0738,54.1,22,129
347,468.915,7311,46.9,20.4,658.7129,3.0228,0.0022,0.2579,4.3012,51.3421,0.2823,0.3784,4.0099,24.079,54.1,21,136
348,468.885,7320,39.4,20.48,673.4808,2.993,0.0022,0.2517,4.2814,51.1345,0.2114,0.3784,3.3736,24.9388,54.1,22,130
349,468.87,7311,65.85,20.46,674.743,2.993,0.0022,0.2558,4.3409,50.5806,0.2508,0.3784,2.458,23.9682,54.1,22,130
350,468.89,7311,29.05,20.49,636.2833,3.0128,0.0022,0.2517,4.321,50.8576,0.2631,0.3784,2.7575,23.2784,54.1,22,137
351,468.92,7315,24.8,20.47,695.3007,2.993,0.0022,0.2538,4.3012,51.1345,0.2758,0.4028,3.0629,23.7996,54.1,21,125
352,468.97,7311,24.55,20.44,626.0566,3.0528,0.0022,0.2538,4.2814,51.0653,0.2508,0.3784,3.0629,24.1068,54.1,20,131
353,468.97,7311,26.7,20.46,658.7768,2.9536,0.0021,0.2538,4.2223,51.2729,0.2449,0.4028,3.6894,23.6154,54.1,24,140
354,469.01,7315,25.1,20.39,669.7261,2.9145,0.0022,0.2476,4.1831,51.3421,0.2694,0.3549,4.0099,24.9991,54.1,22,131
355,468.955,7311,25.55,20.42,704.1136,2.8662,0.0022,0.2538,4.1441,51.2729,0.2276,0.4028,3.6894,24.4039,54.1,22,125
356,468.895,7311,26.0,20.42,649.7023,2.847,0.0022,0.2621,4.2223,51.6878,0.2508,0.4028,3.3736,23.9167,54.1,24,139
357,469.045,7311,26.3,20.42,654.5813,2.8854,0.0022,0.2476,4.242,51.3421,0.2333,0.4028,3.3736,23.7974,54.1,25,137
358,468.895,7315,28.5,20.47,664.801,2.934,0.0022,0.2435,4.242,51.2037,0.2061,0.3549,3.6894,24.1191,54.1,22,129
359,468.985,7334,37.15,20.46,662.3375,2.9536,0.0022,0.2395,4.2617,51.3421,0.3027,0.3549,3.0629,24.457,54.1,22,125
360,468.99,7311,31.0,20.46,671.1132,3.0128,0.0022,0.2415,4.2617,51.6878,0.2333,0.3784,3.3736,24.1242,54.1,21,128
361,469.0,7311,69.65,20.45,682.0401,3.0128,0.0022,0.2496,4.3409,51.826,0.2694,0.3549,3.3736,24.0019,54.1,20,127
362,469.01,7311,62.55,20.43,659.8009,3.0029,0.0021,0.2538,4.242,51.2037,0.2694,0.3549,2.7575,23.4307,54.1,23,140
363,468.945,7311,51.75,20.52,650.5038,3.0128,0.0022,0.2643,4.3012,51.2037,0.2569,0.3784,2.7575,24.0999,54.1,21,135
364,468.98,7324,42.9,20.46,678.224,2.993,0.0021,0.26,4.3409,50.9961,0.2333,0.4283,2.7575,23.8836,54.1,21,139
365,469.005,7311,37.0,20.5,691.0646,2.9634,0.0021,0.2517,4.321,50.5806,0.2449,0.3549,2.1646,24.2198,54.1,23,136
366,468.86,7311,25.15,20.5,670.7222,3.0228,0.0021,0.2579,4.2814,50.9268,0.2276,0.3549,3.6894,24.3267,54.1,20,133
367,468.93,7311,26.0,20.52,680.5749,2.993,0.0021,0.2538,4.1831,50.7884,0.2276,0.3325,3.3736,23.5185,54.1,21,127
368,469.145,7311,25.7,20.54,688.4692,3.0029,0.0023,0.2517,4.2027,51.1345,0.2569,0.3325,3.3736,23.6747,54.1,22,129
369,469.135,7311,25.0,20.47,704.9578,2.9145,0.0022,0.2664,4.1831,51.2729,0.2114,0.4028,3.6894,24.1555,54.1,22,129
