,lp__,ageTheta.1,ageTheta.2,ageTheta.3,timeTheta.1,timeTheta.2,timeTheta.3,timeTheta.4,timeTheta.5,timeTheta.6,timeTheta.7,timeTheta.8,timeTheta.9,timeTheta.10,timeTheta.11,timeTheta.12,timeTheta.13,weightTheta.1,weightTheta.2,weightTheta.3,weightTheta.4,weightTheta.5,weightTheta.6,bodyActivityTheta.1,bodyActivityTheta.2,bodyActivityTheta.3,bodyActivityTheta.4,bodyActivityTheta.5,bodyActivityTheta.6,metabolism.1,speed_loc,speed_error,T_loc,Rt_loc,T_error,RT_error,H_error,H_loc,summer_Mu,summer_std,winter_Mu,winter_std,tempNow_Mu,tempNow_std,nigaTheraml_Alfa,clothLayerTheta.1,clothLayerTheta.2,clothLayerTheta.3,clothLayerTheta.4,clothLayerTheta.5,thermalComf.1,thermalComf_std,lightControlAlfa,luminaireOFFAlfa,BlindOFFAlfa,daylightAlfa,dayLightAvaPro.1,daylight_std,artLights.1,artLights_std,lightLevel_error,latentLightlevel_mu,lightColor_error,lightColor_mu,nigaLightAlfa,LightFeel_mu,LightFeel_std,bImage_mu,bImage_std,colorComf_mu,colorComf_std,visualComf.1,visualComf_std,nigaNoise_Alfa,outNoiseAlfa,noiseNow_mu,noiseNow_std,p_sound_mu,p_sound_error,Gnoise_mu,Gnoise_std,backgNoise_Alfa,acou_isolation.1,acou_isolation_mu,acou_isolation_std,AcousComfort.1,AcousComfort_std,lpg_error,lpg_mu,alcohol_mu,alcohol_error,nitric_mu,nitric_error,ch2o_mu,ch2o_error,voc_mu,voc_error,methane_mu,methane_error,odorAlfa,vocCons.1,vocCons_std,vocCons_shape,co2_error,co2_mu,o2_error,o2_mu,co_mu,co_error,h2_mu,h2_error,airQuality.1,airQuality_mu,airQuality_std,airQuality_skew,a1,a2,a3,a4,acControlAlfa,sleepyAlfa,odorUsuAlfa,nigaAirAlfa,vent_mu,vent_std,aSpNow_mu,aSpNow_std,airQualityComf.1,airQualityComf_std,bComfort.1,bComfort_std,c,c1,c2,b3,b1,b2,acSystem.1,acSystem_std,thermal_isolation.1,thermal_isolation_std,ventSystem.1,ventSystem_std,posterior_log,met_a1,met_a2,met_a3,met_a4,met_const,therm_a1,therm_a2,therm_a3,therm_a4,therm_a5,therm_a6,therm_a7,therm_a8,therm_a9,therm_a10,therm_const,bui_a1,bui_a2,bui_a3,bui_a4,bui_const,light_a1,light_a2,light_a3,light_a4,light_cons,visual_a1,visual_a2,visual_a3,visual_a4,visual_a5,visual_a6,visual_a7,visual_cons,acous_a1,acous_a2,acous_a3,acous_a4,acous_a5,acous_a6,acous_a7,acous_cons,alfa_DayL.1,vocCons_mu,airQualityComf_mu,thermal_isolation_mu,bComfort_mu,ventSystem_mu,AcousComfort_mu,acSystem_mu,mean_acou_isolation_mu,visualComf_mu,thermalComf_mu
153,-2863710000.0,0.714365,0.231991,0.0536435,7.46448e-05,0.120626,0.337903,0.336247,0.20339,0.000466136,6.64852e-05,0.000165697,0.000410583,7.12514e-05,0.000110888,0.000194448,0.000273427,0.198301,0.248706,0.217979,0.112165,0.192972,0.0298763,0.314788,0.125487,0.338066,0.129832,0.0480363,0.0437899,2.37188,0.85,0.1,23.3691,22.9033,0.995247,1.56315,0.999996,56.733,2.76327,0.980197,2.74807,0.779302,2.90534,0.906636,0.50934,0.191537,0.197602,0.0390581,0.000450034,0.571353,0.228444,1.06133,0.915503,0.52295,0.524942,0.23887,2.14498,1503430000000000.0,-6.07876,5.01956,10.0,0.996215,10,5935.71,0.340989,3.42203,1.04488,2.09147,1.35036,3.77804,1.18471,0.08935,1.06271,0.319314,0.124084,3.02406,1.02683,32.362,9.99869,3.26626,0.909994,0.189606,0.548125,10.0764,1.00229,-0.0673379,1.114,0.441655,2.88291,0.00262032,0.00100022,0.369001,0.177613,0.402436,0.0999998,10.0025,6.24677,0.261963,0.0763063,0.0639056,2.68149,1.20251,1.18565,149.994,200.032,0.134051,20.2741,5.15923,0.998635,10.0,1.0,20.1743,47.0039,9.99995,1.00006,-0.0172195,-0.170319,0.504362,-3.28664,0.294588,0.294715,0.144693,0.349677,2.8004,0.926948,1.59257,0.500188,1.30435,1.36104,-1.44748,1.84069,-0.61263,0.0161269,0.00107709,-0.272127,-0.00639123,0.0153429,25.7271,30.0,-1.77397,1.0717,-0.49403,1.16472,2.44144,0.668643,-0.0573979,-0.297803,0.956049,-0.605905,0.0473927,0.0270645,0.131045,-0.020027,0.0855706,0.350646,0.831711,-0.4613,0.0721183,0.00641475,-12.8993,0.26314,0.0704075,0.0469428,-0.768263,-3.79125,4.44673e-05,0.727356,0.181903,0.662198,0.194044,0.964905,7.22176e-05,0.214458,-0.15767,-0.149673,0.00848974,-0.870811,-0.0020343,-0.908,0.57587,-0.0410471,-0.839313,0.857266,-0.00232346,0.561204,-0.194205,0.125393,1.87402,0.161039,-0.0686327,-3.76621,-0.157542,-0.0264451,19.1543,10.0764,-0.0884634,0.145119
154,-2863710000.0,0.713084,0.238287,0.0486293,0.000542376,0.120204,0.336933,0.334283,0.204798,0.000551508,0.0006742,0.000123139,0.000697267,6.89456e-05,0.000199721,0.000644618,0.000280568,0.197903,0.246155,0.215059,0.112193,0.196632,0.0320572,0.311997,0.126119,0.33333,0.14008,0.0478562,0.0406184,2.49891,0.85,0.1,23.3995,22.5318,0.995383,1.54953,0.999973,56.7471,2.75327,0.988269,2.74647,0.777729,2.87216,0.895708,0.512374,0.195418,0.198044,0.0372982,0.000450127,0.568789,0.785017,1.06146,0.911088,0.529164,0.51865,0.235084,3.45308,2292930000000000.0,-5.35063,5.01261,10.0,0.996938,10,5935.89,0.341159,3.40497,1.05902,2.07837,1.36272,3.79119,1.18441,0.178645,1.07111,0.319606,0.113743,3.02476,1.02313,32.3243,9.99662,3.27901,0.895751,0.175424,-0.143213,10.0721,1.00216,0.534418,1.12895,0.439187,2.87717,0.00258772,0.00100019,0.371014,0.176011,0.402597,0.0999998,10.0005,6.25218,0.262348,0.0768059,0.0609906,2.33638,1.20071,1.11447,149.992,200.015,0.13448,20.2753,5.1662,0.99168,10.0,1.0,20.7941,46.9967,9.99978,1.00005,-0.0162388,-0.400657,0.612804,-3.20743,0.291607,0.302831,0.147271,0.346197,2.8009,0.9319,1.5854,0.506164,1.48826,1.38102,-2.50693,1.82258,-0.839719,0.0150288,0.00285322,-0.284717,-0.00583608,0.0143551,24.9374,30.0,-1.0748,1.05706,1.0673,1.13427,2.04453,0.488045,0.20896,0.462587,0.95899,-0.772669,0.0474712,0.0280557,0.11867,-0.0172372,0.0869476,0.0988834,0.848934,-0.294739,-0.194833,-0.0213569,-12.55,0.26086,0.0671735,0.0626343,-0.627176,-3.71902,-4.18009e-05,0.642105,0.200479,0.521181,0.262501,0.957631,6.26716e-05,0.0273434,-0.103761,-0.133271,0.0260033,-0.81825,-0.162572,-0.856687,0.30409,-0.0459013,-0.572993,0.746816,-0.00142346,0.504883,-0.492851,0.121926,1.88944,0.174779,-0.0848088,-3.76222,-0.174815,-0.00942113,19.1785,10.0721,-0.085056,0.145899
155,-2863710000.0,0.716839,0.228711,0.0544498,0.000374031,0.11597,0.357373,0.330748,0.192431,0.000192638,0.00123438,6.72139e-05,0.000753472,0.000141346,0.000115792,0.00039412,0.000205156,0.198284,0.250606,0.213545,0.104889,0.20331,0.0293659,0.328402,0.120025,0.334256,0.130764,0.0445346,0.0420176,2.08115,0.85,0.1,23.3986,24.3035,1.00702,1.57914,0.999972,56.7191,2.77018,0.972971,2.77671,0.766648,2.89845,0.893637,0.502954,0.199522,0.20111,0.0386616,6.57221e-05,0.560641,0.883837,1.05203,0.911044,0.520867,0.450627,0.231719,6.21775,1170130000000000.0,-4.46684,5.02081,10.0,0.999073,10,5935.76,0.338023,3.42967,1.06866,2.0557,1.38231,3.75577,1.18137,-0.592519,1.07552,0.33357,0.106845,3.01412,1.0205,32.2643,9.99853,3.27624,0.896465,0.173122,-0.552496,10.0907,1.00247,0.756957,1.10451,0.444185,2.88279,0.00254761,0.00100115,0.364302,0.176193,0.401409,0.0999992,10.0002,6.3134,0.263427,0.0777364,0.0602678,2.1002,1.20006,1.05409,149.998,200.017,0.135077,20.271,5.13232,0.983757,9.99999,1.0,20.2739,46.9995,9.99991,1.00005,-0.0166139,-0.35993,0.606348,-3.28368,0.290843,0.294411,0.142617,0.338275,2.80317,0.93446,1.56691,0.498159,1.6327,1.37063,-3.54575,1.87734,-0.890248,-0.0166229,0.00296667,-0.270754,-0.00567457,0.0143384,25.2144,29.9999,-1.12029,1.05274,-0.414862,1.15694,3.3002,0.520129,-0.416415,0.294633,0.933946,-0.64588,0.0419558,0.0298514,0.10016,-0.00172259,0.0824468,0.0308106,0.853438,-0.300465,0.742911,0.0814395,-12.8235,0.264288,0.074524,0.0449279,-0.162406,-3.86877,1.52184e-05,0.611398,0.177105,0.566173,0.304824,0.952188,5.75971e-05,0.251279,-0.143561,-0.178274,0.0417562,-0.869354,0.0405027,-0.866883,0.310291,-0.0462106,-0.618998,0.480402,-0.00309045,0.54417,0.588406,0.104419,1.86703,0.162781,-0.0671212,-3.75582,-0.182202,0.0011465,19.3186,10.0907,-0.109429,0.150651
156,-2863710000.0,0.722374,0.228177,0.0494483,0.000507822,0.120038,0.350974,0.332465,0.194054,0.00031752,0.000388045,6.60724e-05,0.000336716,0.000121944,9.99212e-05,0.000497174,0.000132914,0.19756,0.250948,0.209586,0.111903,0.195746,0.0342577,0.319722,0.131662,0.326821,0.134341,0.0451637,0.0422901,2.15415,0.85,0.1,23.3635,25.2693,1.01171,1.5705,0.999957,56.6976,2.76622,0.971797,2.74714,0.755301,2.88887,0.90918,0.508909,0.199666,0.201691,0.0341959,4.53208e-05,0.564402,0.452433,1.04384,0.91187,0.522569,0.454668,0.245389,6.67414,1739360000000000.0,-3.97835,5.00452,10.0,0.999705,10,5935.75,0.34453,3.44423,1.08583,2.05706,1.36882,3.79291,1.19371,0.161164,1.05926,0.3295,0.113471,3.01139,1.03405,32.3435,9.9988,3.26709,0.882291,0.173847,-1.40665,10.0616,1.00243,-0.228831,1.11409,0.440214,2.8692,0.00257781,0.00100037,0.368829,0.176256,0.401381,0.0999998,10.0008,6.27671,0.263934,0.0788114,0.0621205,1.41112,1.20008,1.11809,149.994,200.03,0.137309,20.2703,5.14126,0.980216,10.0,1.0,19.5121,46.9911,9.99995,1.00009,-0.016158,-0.421879,0.607734,-3.15544,0.281902,0.297113,0.145149,0.333443,2.81566,0.939425,1.57332,0.492809,2.16857,1.37699,-4.30671,1.83686,-0.833221,0.0166844,0.00253171,-0.263707,-0.00524153,0.0137125,24.7833,29.9996,-1.14287,1.04635,0.609807,1.13375,2.63053,0.457711,-0.635633,0.108572,0.877863,-0.631249,0.043184,0.0250417,0.151436,-0.0197378,0.092156,0.0282768,0.87399,-0.319029,0.625289,-0.0633372,-13.4231,0.277971,0.0774536,0.0567009,-0.148573,-3.74954,-8.64945e-05,0.616795,0.140157,0.575549,0.348854,0.958612,3.90086e-05,-0.153243,-0.130828,-0.169986,0.0324964,-0.872984,0.277393,-0.835204,0.202689,-0.0328714,-0.111905,-0.0633466,-0.000700134,0.589942,0.786522,0.11157,1.88016,0.179262,-0.0565873,-3.76472,-0.17387,0.0263582,19.3868,10.0616,-0.103065,0.146984
157,-2863710000.0,0.710015,0.240999,0.0489857,0.000385705,0.117205,0.340574,0.331013,0.209441,5.19563e-05,0.000181093,4.12503e-05,0.000389789,7.02206e-05,9.6659e-05,0.000451298,9.91311e-05,0.19612,0.260304,0.211049,0.105576,0.193569,0.0333819,0.324133,0.1264,0.335628,0.127009,0.0440818,0.0427478,2.20841,0.85,0.1,23.3748,24.3712,1.00963,1.58582,0.999977,56.7668,2.77274,0.981866,2.74315,0.778692,2.88681,0.910249,0.512225,0.199964,0.196003,0.0426301,3.78474e-05,0.561365,0.502091,1.05213,0.907427,0.509906,0.446565,0.233068,5.39745,1671640000000000.0,-4.78207,5.0184,10.0,0.997765,10,5936.14,0.355023,3.43115,1.05391,2.0428,1.36416,3.75621,1.21687,0.716027,1.06805,0.338119,0.11912,2.99677,1.03662,32.4132,9.99956,3.30184,0.898463,0.188362,-1.8672,10.1385,1.00257,-0.977078,1.12857,0.447755,2.89071,0.00257073,0.00100068,0.369075,0.176983,0.401748,0.0999993,10.0019,6.24636,0.263824,0.0768088,0.0614994,1.76058,1.20065,1.25318,149.998,200.006,0.137952,20.2701,5.12266,1.00057,10.0,1.0,19.0441,46.9953,9.99894,1.00001,-0.0167701,-0.477569,0.622907,-3.09878,0.305073,0.307896,0.141406,0.328698,2.82674,0.941194,1.57354,0.499314,2.20836,1.36843,-3.82193,1.87526,-0.697832,0.0108321,0.00184801,-0.200652,-0.00575668,0.0125313,24.2593,29.9986,-0.692236,1.04394,-0.138322,1.14505,3.58919,0.196565,-0.788345,-0.274134,0.933629,0.0598311,0.0432259,0.0282987,0.194435,-0.0273669,0.113565,-0.0255185,0.835606,-0.547111,0.310697,-0.0996402,-14.7925,0.298531,0.0759441,0.0126813,-0.830195,-3.86256,-5.17093e-05,0.614433,0.0413287,0.621325,0.423571,0.971151,4.84852e-05,0.067105,-0.163095,-0.175763,0.00229912,-0.885937,0.35023,-0.873759,0.107966,-0.0404366,-0.732861,0.707715,-0.00252094,0.490294,0.248948,0.10408,1.8496,0.18386,-0.0538855,-3.79042,-0.150268,0.00912347,19.4882,10.1385,-0.0795828,0.140963
158,-2863710000.0,0.726978,0.221148,0.0518742,2.75172e-05,0.135484,0.325534,0.319121,0.217957,0.000237158,0.000248348,0.000103998,0.000174323,0.000165737,0.000208117,0.000318964,0.000419838,0.19899,0.258434,0.216496,0.102776,0.19054,0.0327639,0.317337,0.124983,0.337128,0.121807,0.0435699,0.0551748,2.20037,0.85,0.1,23.3727,23.893,1.00463,1.5987,0.999992,56.6979,2.77016,0.978743,2.72823,0.787984,2.90909,0.913842,0.522495,0.193408,0.198462,0.035342,0.00028867,0.5725,1.13015,1.0604,0.916428,0.53041,0.482762,0.239091,6.65234,3078210000000000.0,-5.32692,5.01998,10.0,0.986434,10,5935.41,0.349586,3.44097,1.07123,2.03551,1.37089,3.75343,1.17361,1.85479,1.06594,0.333415,0.123198,2.99717,1.03065,32.4469,9.99937,3.31362,0.917511,0.196888,1.2619,10.0268,1.00225,-0.250358,1.1278,0.444725,2.87064,0.00258843,0.00100038,0.369772,0.177376,0.40202,0.0999998,10.0005,6.17603,0.26489,0.076389,0.0595962,1.33551,1.21616,1.27593,149.997,200.004,0.132798,20.2746,5.09773,1.02305,10.0,1.0,19.5944,46.997,9.99994,1.00001,-0.0163734,-0.202162,0.645954,-3.63281,0.276468,0.289984,0.144489,0.337868,2.79781,0.951767,1.56529,0.494482,1.83885,1.34743,-4.68686,1.84816,-0.739425,0.0282238,0.0018193,-0.182479,-0.00554048,0.0115324,23.0952,29.9998,-2.05815,1.03021,0.0820536,1.17955,3.80097,-0.0489865,-0.643007,-0.258056,0.883006,-0.159476,0.0454815,0.0277191,0.192268,-0.0257499,0.101959,-0.0156374,0.792449,-0.655524,0.77667,-0.307096,-13.7852,0.282399,0.0534194,0.0326206,-0.619357,-3.84919,0.000123877,0.665573,0.0758923,0.841169,0.279557,0.941205,4.37868e-05,-0.608233,-0.156006,-0.153368,0.05038,-0.865032,0.574863,-0.812659,0.177651,-0.0258684,-0.662028,0.840585,0.00187959,0.451128,-0.643313,0.115424,1.84013,0.177355,-0.0510906,-3.82709,-0.187527,0.00808201,19.5754,10.0268,-0.0629258,0.125754
159,-2863710000.0,0.728968,0.222755,0.0482775,3.81263e-05,0.135546,0.327418,0.326793,0.208488,0.000289277,0.000213232,7.48839e-05,0.000124188,0.000274045,0.000144836,0.000239444,0.000358286,0.197233,0.257087,0.220947,0.102722,0.190374,0.0316377,0.32314,0.124576,0.335086,0.120166,0.0420397,0.0549927,2.20936,0.85,0.1,23.3817,23.6704,1.00839,1.58299,0.999995,56.7071,2.76827,0.980743,2.73697,0.781812,2.91026,0.913334,0.521454,0.19333,0.197036,0.0352125,0.000403572,0.574019,1.25514,1.05881,0.919664,0.523063,0.477824,0.239094,7.42605,3313630000000000.0,-5.26544,5.01205,10.0,0.987086,10,5936.09,0.353219,3.44252,1.06628,2.02244,1.36177,3.75622,1.17204,1.69703,1.06539,0.335851,0.120136,3.00446,1.03585,32.4128,9.99941,3.29979,0.92233,0.189917,1.38947,10.0237,1.00241,-0.551646,1.1212,0.450054,2.8816,0.00258817,0.00100036,0.369095,0.176766,0.402112,0.0999999,10.0009,6.18807,0.264979,0.0769193,0.0575033,1.24185,1.20439,1.26641,149.996,200.004,0.13289,20.2733,5.11795,1.01463,10.0,1.0,19.3379,47.0004,9.99998,1.00001,-0.0136894,-0.177103,0.626843,-3.6674,0.28052,0.293377,0.142047,0.342305,2.80614,0.948614,1.56673,0.496712,1.66518,1.35879,-4.66449,1.85574,-0.764735,0.0360465,0.00194085,-0.208629,-0.00460501,0.0115722,22.735,29.9998,-2.03142,1.03025,0.106612,1.17787,3.96532,-0.0618769,-0.67217,-0.481182,0.845447,-0.313866,0.0423866,0.0290656,0.18539,-0.0137129,0.105487,-0.0558386,0.776228,-0.679062,0.600299,-0.233949,-14.0065,0.291227,0.0647296,0.0223788,-0.626117,-3.82062,0.000273881,0.608114,0.0904834,0.826748,0.268894,0.93025,4.60629e-05,-0.570288,-0.155491,-0.165593,0.0427259,-0.87476,0.64372,-0.818621,0.183188,-0.0272391,-0.491093,0.691141,0.000487195,0.452395,-0.604917,0.114245,1.84471,0.180842,-0.0495898,-3.83439,-0.182681,0.0140939,19.5979,10.0237,-0.0590663,0.123819
160,-2863710000.0,0.72498,0.230752,0.0442686,0.000172658,0.129849,0.329902,0.321443,0.215276,0.000236458,0.000877514,6.37518e-05,0.000361671,0.000984747,0.000139235,0.000314907,0.000379587,0.200336,0.256032,0.211982,0.107453,0.191662,0.0325346,0.314902,0.134414,0.31752,0.145144,0.0402346,0.0477856,2.19424,0.85,0.1,23.3712,23.7011,1.01117,1.57223,0.999962,56.7467,2.7516,0.969498,2.73913,0.777004,2.90567,0.898028,0.512427,0.19223,0.203428,0.0343008,8.37896e-05,0.569958,1.43433,1.05997,0.914029,0.519894,0.514857,0.223827,8.23258,8483160000000000.0,-5.47409,5.00175,10.0,0.999062,10,5936.13,0.351597,3.44433,1.05454,2.08639,1.34433,3.76776,1.18271,1.39807,1.06,0.338352,0.113704,3.03672,1.05898,32.306,9.99836,3.2843,0.905841,0.183792,0.945219,10.0884,1.0027,0.537969,1.1062,0.454257,2.87838,0.00259474,0.00100018,0.371251,0.172849,0.401434,0.0999999,10.0001,6.30568,0.265423,0.0769433,0.0589456,1.68921,1.20026,1.24023,149.992,200.003,0.132465,20.2759,5.11961,1.03058,10.0,0.999999,19.3338,46.9925,9.99993,1.00004,-0.0142979,-0.0925256,0.668276,-3.85873,0.292165,0.299186,0.15662,0.353942,2.7894,0.956706,1.58226,0.49644,2.14693,1.31921,-5.54871,1.86142,-0.700703,-0.00328503,0.00133702,-0.175072,-0.00572861,0.0107631,23.7201,29.9983,-1.21884,1.0386,-0.318575,1.14205,4.01963,0.0486341,-0.443799,0.100337,0.872228,0.173893,0.0476284,0.0333548,0.162875,-0.0229944,0.10915,-0.105127,0.831042,-0.762085,0.652653,-0.0574323,-13.9363,0.282749,0.0742456,0.00560061,-0.686118,-3.97055,0.000247626,0.505285,0.113843,0.833972,0.31396,0.844152,4.30141e-05,-0.0501128,-0.160793,-0.163607,0.0310462,-0.839486,0.447928,-0.826642,0.106262,-0.0453341,-0.181978,0.322661,-0.000499958,0.445773,-0.206925,0.115239,1.84124,0.186799,-0.038342,-3.87357,-0.204347,0.0129783,19.7172,10.0884,-0.046913,0.13188
161,-2863710000.0,0.719784,0.232996,0.0472197,0.000755818,0.114084,0.348724,0.330995,0.203147,0.00078636,0.000581648,9.79084e-05,0.000205983,0.000468084,2.20584e-05,0.000101208,3.01593e-05,0.205921,0.246627,0.220266,0.102715,0.194906,0.0295648,0.316856,0.129926,0.338059,0.124588,0.0441221,0.0464484,1.97449,0.85,0.1,23.3997,24.7371,1.0146,1.54694,0.999957,56.7127,2.78144,0.984242,2.73406,0.75997,2.9007,0.898435,0.514592,0.186927,0.201942,0.0398119,0.000123559,0.571195,1.06115,1.05188,0.902998,0.511332,0.466727,0.231984,7.55328,5071430000000000.0,-5.14832,5.00222,9.99999,0.997989,10,5935.44,0.361825,3.41394,1.05017,2.04429,1.3483,3.75627,1.18239,-0.377259,1.05849,0.318896,0.127091,2.99833,1.01832,32.3106,9.99754,3.27089,0.900504,0.186146,0.759802,10.051,1.00232,0.613746,1.11559,0.453493,2.88007,0.00261436,0.00100226,0.368216,0.176281,0.402827,0.0999991,10.0002,6.23525,0.263638,0.0766522,0.0568402,0.980189,1.20003,1.21949,149.999,200.009,0.132779,20.2738,5.1215,1.02388,9.99998,1.0,19.8879,46.9974,9.99951,1.00007,-0.0119282,0.105242,0.638035,-4.14652,0.295144,0.314232,0.159167,0.332063,2.82373,0.956444,1.57436,0.495117,2.18907,1.34431,-4.79632,1.82946,-0.454786,0.0136446,-0.000622185,-0.1539,-0.00616336,0.010155,24.3089,29.9998,-0.473342,1.03331,-0.842478,1.17257,3.19089,-0.185593,0.0620553,-0.612655,0.851853,-0.254681,0.0447761,0.028225,0.194764,-0.0132178,0.11209,0.323519,0.745194,-0.371485,0.107581,-0.214228,-16.1331,0.237093,0.103034,-0.001713,-0.829453,-3.82726,0.000179283,0.646739,0.18543,0.76681,0.200078,0.800441,5.52783e-05,-0.421002,-0.135969,-0.121722,0.0544736,-0.807181,0.354866,-0.77379,-0.147407,-0.0259971,-0.653803,0.681031,-0.00207456,0.557794,0.1316,0.108273,1.84353,0.187548,-0.0428554,-3.86242,-0.212793,0.0231281,19.8203,10.051,-0.0490548,0.12694
162,-2863710000.0,0.730498,0.221982,0.0475194,0.000307035,0.120671,0.325866,0.340471,0.211007,0.000697936,0.000265108,8.63839e-05,0.000188731,0.000282994,2.61118e-05,7.05233e-05,5.9649e-05,0.208256,0.242682,0.216578,0.106695,0.193032,0.0327556,0.312086,0.130721,0.332517,0.127231,0.0447315,0.0527138,1.84389,0.85,0.1,23.3902,23.6917,1.01446,1.52925,0.999913,56.7116,2.75831,0.988797,2.72858,0.7869,2.92375,0.905381,0.513438,0.191242,0.19765,0.0399862,0.000159954,0.570963,0.194067,1.04646,0.900106,0.514041,0.471187,0.228725,6.06847,3203270000000000.0,-4.9459,5.0028,10.0,0.99891,10,5936.13,0.33963,3.42893,1.0657,2.04973,1.38524,3.73831,1.18069,0.0115577,1.05311,0.333453,0.123749,3.00491,1.00745,32.319,9.99154,3.24,0.89802,0.181731,1.84746,10.1296,1.00272,0.984704,1.13448,0.442236,2.88101,0.00261813,0.00100039,0.368773,0.175704,0.402802,0.0999997,10.0001,6.29409,0.263125,0.0774043,0.0607834,1.36582,1.20002,1.36281,149.997,200.002,0.131912,20.2771,5.13378,1.01297,10.0,1.0,20.5369,47.0133,9.99973,1.0001,-0.0138132,0.21511,0.554963,-4.08059,0.306232,0.307813,0.155035,0.327744,2.80977,0.950608,1.58282,0.498137,2.31145,1.3311,-5.10562,1.84011,-0.249061,-0.0168824,-0.00203549,-0.183443,-0.00427598,0.0100653,24.1027,29.9999,-0.459145,1.02368,-0.686419,1.16929,3.54806,0.0467844,0.432286,-0.885417,0.585979,0.541035,0.0438104,0.0332537,0.175441,-0.0111173,0.114252,0.194242,0.783589,-0.091294,0.291889,0.0250352,-17.2576,0.247601,0.1022,0.0286326,-0.722561,-3.96848,2.51932e-05,0.638954,0.137319,0.754467,0.26416,0.784869,3.60751e-05,-0.201609,-0.15401,-0.137328,0.0386099,-0.735199,0.506178,-0.707045,0.0663979,-0.0349555,-0.343974,0.279955,0.000407438,0.550799,0.34422,0.107772,1.87081,0.19524,-0.0407957,-3.88734,-0.222654,0.0256298,19.889,10.1296,-0.035891,0.12227
163,-2863710000.0,0.732929,0.214893,0.0521778,1.181e-05,0.114625,0.340355,0.333969,0.208011,0.000146194,0.000257934,0.000173243,0.00071515,0.000439849,0.000217168,0.000439965,0.000638545,0.200344,0.243922,0.220732,0.101701,0.195364,0.0379377,0.314075,0.122252,0.351002,0.119061,0.0437246,0.0498855,2.64995,0.85,0.1,23.3782,24.6721,1.00883,1.56129,0.999996,56.7506,2.77436,0.978696,2.75818,0.770758,2.88282,0.899002,0.512317,0.197854,0.204648,0.0336801,0.000455021,0.563363,1.02838,1.0492,0.901733,0.525691,0.466158,0.233247,6.59329,1189020000000000.0,-3.76045,5.01122,10.0,0.998054,10,5935.54,0.352287,3.42801,1.03365,2.08136,1.3812,3.77244,1.18458,0.705622,1.04146,0.340874,0.112167,3.01843,1.01999,32.3595,9.99853,3.2482,0.915267,0.170244,0.594078,10.2413,1.00254,0.0332486,1.09974,0.442185,2.88147,0.00257186,0.00100138,0.36785,0.174998,0.400968,0.0999997,10.0003,6.25018,0.263081,0.0769974,0.0615982,1.85188,1.20023,1.36028,149.994,200.001,0.1341,20.2716,5.15066,1.02029,10.0,1.0,20.2878,47.0161,9.99966,1.00001,-0.0131901,0.450737,0.541796,-4.39734,0.29076,0.317571,0.161526,0.339595,2.80883,0.947936,1.57826,0.489685,1.72228,1.30472,-5.2921,1.87511,-0.807751,-0.00881696,0.00222153,-0.231103,-0.00417722,0.0115406,24.2044,29.9992,-0.370662,1.02032,0.464281,1.11602,2.42636,-0.66011,-0.579643,-0.993227,0.52105,0.0924853,0.0470496,0.0301266,0.181855,-0.0284567,0.10484,-0.130733,0.786413,0.433604,-0.360517,-0.177633,-16.2952,0.277382,0.0883416,-0.0471459,-0.500559,-3.94094,0.000104126,0.688671,0.229298,0.724365,0.16019,0.574166,6.92493e-05,-0.0289537,-0.125851,-0.142051,0.047153,-0.760519,0.356159,-0.731494,0.120711,-0.0287135,-0.539655,0.679101,-0.00457499,0.704528,-0.290602,0.10873,1.88873,0.209556,-0.0498779,-3.91693,-0.242622,0.0718596,19.9757,10.2413,-0.00666151,0.108105
