,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
lp__,-620968.0,0.889419,10.7664,-620987.0,-620968.0,-620952.0,146.531,9.74731,1.01807
ageTheta[1],0.644656,0.00392885,0.0712819,0.525581,0.646601,0.759825,329.176,21.8969,1.01267
ageTheta[2],0.265251,0.00397833,0.0668301,0.157394,0.262523,0.376633,282.191,18.7714,1.03336
ageTheta[3],0.0900931,0.00329497,0.0435161,0.0310121,0.0832629,0.173083,174.42,11.6025,1.04718
timeTheta[1],0.0202209,0.000957794,0.0183842,0.00155641,0.0147886,0.0590068,368.422,24.5076,1.01031
timeTheta[2],0.117,0.00418743,0.0419887,0.0531821,0.114762,0.189973,100.547,6.68842,1.04511
timeTheta[3],0.249833,0.00344969,0.0604228,0.160079,0.245692,0.35427,306.79,20.4078,1.0121
timeTheta[4],0.226378,0.00358683,0.0590067,0.136524,0.221476,0.331584,270.633,18.0026,1.02119
timeTheta[5],0.229786,0.00424483,0.0576407,0.139792,0.226538,0.327163,184.391,12.2657,1.01373
timeTheta[6],0.0159791,0.00109257,0.0161995,0.00068245,0.0112392,0.0462943,219.839,14.6237,1.02818
timeTheta[7],0.0177653,0.00107652,0.0175948,0.000912888,0.012607,0.0550178,267.133,17.7698,1.02848
timeTheta[8],0.0167319,0.00167726,0.0171402,0.000730295,0.0113352,0.0530796,104.431,6.94679,1.01555
timeTheta[9],0.0212377,0.00139493,0.0213873,0.000946812,0.014692,0.0646429,235.076,15.6373,1.01049
timeTheta[10],0.0215168,0.00230212,0.0219563,0.000453862,0.0146783,0.0671626,90.9622,6.05083,1.02437
timeTheta[11],0.0201381,0.00148144,0.0204553,0.00103855,0.0136116,0.0620144,190.653,12.6823,1.00952
timeTheta[12],0.0211196,0.00196671,0.020151,0.00114507,0.0153622,0.0607713,104.981,6.98339,1.03803
timeTheta[13],0.0222926,0.00182329,0.0203525,0.00148639,0.0164453,0.0643404,124.602,8.28857,1.0241
weightTheta[1],0.136851,0.00444122,0.0522655,0.0623787,0.13017,0.238375,138.492,9.21254,1.0187
weightTheta[2],0.287309,0.00400247,0.0689575,0.178766,0.287769,0.408329,296.829,19.7452,1.00773
weightTheta[3],0.268599,0.00376016,0.0633258,0.169397,0.267135,0.383486,283.628,18.867,1.0289
weightTheta[4],0.156543,0.00388082,0.0512824,0.08098,0.153318,0.248285,174.618,11.6157,1.01308
weightTheta[5],0.108295,0.0039334,0.045266,0.0461069,0.101689,0.196014,132.437,8.80974,1.02348
weightTheta[6],0.0424023,0.00250117,0.0293751,0.00663062,0.0363838,0.0995538,137.935,9.17546,1.05103
bodyActivityTheta[1],0.335398,0.00392175,0.06944,0.226714,0.333051,0.453203,313.516,20.8552,1.00367
bodyActivityTheta[2],0.0906342,0.00359844,0.0423957,0.032435,0.0855799,0.16961,138.808,9.23357,1.01214
bodyActivityTheta[3],0.352723,0.00490474,0.0699714,0.238246,0.351427,0.470809,203.521,13.5383,1.01619
bodyActivityTheta[4],0.111105,0.00268218,0.0434962,0.0488948,0.106602,0.191066,262.983,17.4937,1.00344
bodyActivityTheta[5],0.06551,0.00210098,0.034859,0.020317,0.059102,0.135195,275.288,18.3122,1.01829
bodyActivityTheta[6],0.0446302,0.00192285,0.0296233,0.00769834,0.0385267,0.102279,237.343,15.7881,1.01362
speed_loc,110.0,0.0,6e-05,110.0,110.0,110.0,2511.86703,167.0902,
speed_error,14.76285,0.04358,0.23435,14.2973,14.8391,14.9934,28.91327,1.92332,1.0659
T_loc,24.73158,0.00723,0.14313,24.494,24.7318,24.9652,392.13819,26.08516,1.00129
Rt_loc,25.53722,0.17492,2.13684,22.0882,25.5156,28.961,149.22636,9.92659,1.01439
T_error,0.91252,0.00706,0.10997,0.75191,0.90211,1.10889,242.59659,16.1376,1.01082
RT_error,1.96312,0.00163,0.03185,1.90236,1.97089,1.99801,380.97266,25.34242,1.00577
H_error,0.42952,0.00375,0.0529,0.35155,0.42437,0.52288,199.44432,13.2671,1.0225
H_loc,53.75732,0.00296,0.07016,53.6403,53.7598,53.8709,563.04222,37.45375,1.00186
summer_Mu,2.82755,0.00784,0.15072,2.58257,2.82266,3.08469,369.4627,24.57678,1.01404
summer_std,0.9384,0.00472,0.04582,0.84671,0.94593,0.99358,94.37744,6.27802,1.07901
winter_Mu,2.60441,0.00804,0.13237,2.39797,2.60282,2.83676,270.96582,18.02473,1.01521
winter_std,0.82413,0.00471,0.07276,0.70061,0.82727,0.93735,238.83835,15.8876,1.01751
tempNow_Mu,2.75867,0.01115,0.15312,2.51231,2.75242,3.01789,188.49504,12.53875,1.00872
tempNow_std,0.92802,0.00469,0.05048,0.82874,0.93862,0.98973,115.89492,7.70937,1.06884
nigaTheraml_Alfa,0.48113,0.00512,0.07534,0.36493,0.47668,0.60782,216.50934,14.40227,1.02114
clothLayerTheta[1],0.222627,0.00428963,0.0618245,0.135223,0.217952,0.335166,207.721,13.8177,1.0231
clothLayerTheta[2],0.214969,0.0065264,0.0654519,0.121,0.210232,0.335043,100.577,6.69039,1.04427
clothLayerTheta[3],0.0870549,0.0027268,0.0406469,0.0331066,0.0806953,0.164857,222.202,14.781,1.01691
clothLayerTheta[4],0.02281,0.00174212,0.0222719,0.000977793,0.0163985,0.0666649,163.44,10.8721,1.00825
clothLayerTheta[5],0.45254,0.00646173,0.0763527,0.324383,0.454491,0.57946,139.621,9.28765,1.02488
thermalComf_std,5.96969,0.1431,1.92821,2.82035,5.92586,9.20341,181.55974,12.07741,1.01829
lightControlAlfa,0.87745,0.00277,0.04837,0.78784,0.8839,0.94556,304.92186,20.2835,1.01588
luminaireOFFAlfa,0.21911,0.00434,0.06482,0.12074,0.2168,0.33082,222.86307,14.82492,1.01968
BlindOFFAlfa,0.53892,0.00604,0.07939,0.40101,0.54283,0.66419,172.71865,11.4893,1.00627
daylightAlfa,0.19582,0.00428,0.06187,0.10265,0.1921,0.30409,208.77959,13.88809,1.03062
dayLightAvaPro[1],-16.2593,81.9811,143.594,-330.036,10.2454,155.135,3.06792,0.204079,3.0704
dayLightAvaPro[2],33.3847,48.4841,93.0188,-130.475,27.5388,218.664,3.68081,0.244849,1.95731
dayLightAvaPro[3],-1.59772,12.6009,61.8663,-133.797,2.66367,85.6099,24.105,1.60347,1.17512
dayLightAvaPro[4],-417.93,634.993,990.239,-2616.2,78.639,168.807,2.43188,0.16177,2.59622
dayLightAvaPro[5],105.774,136.972,247.449,-291.045,43.2534,567.244,3.2637,0.217102,2.60581
dayLightAvaPro[6],7.75522,32.2291,51.6725,-52.7139,-0.770179,109.436,2.57054,0.170993,3.16894
dayLightAvaPro[7],163.826,79.7523,139.704,3.01298,115.537,506.417,3.06852,0.204119,1.85346
dayLightAvaPro[8],33.8222,37.3373,73.9133,-123.233,37.3991,153.941,3.91886,0.260684,1.90251
dayLightAvaPro[9],-41.9668,35.4274,73.8753,-190.207,-14.9012,39.7489,4.34832,0.289252,1.76415
dayLightAvaPro[10],58.8086,50.5854,118.183,-72.276,17.0069,261.813,5.45835,0.363091,1.57991
dayLightAvaPro[11],-45.7928,34.7507,68.6864,-199.499,-24.0587,25.6204,3.90674,0.259878,2.03428
dayLightAvaPro[12],-255.577,217.943,355.864,-1010.58,-58.2271,6.7236,2.66613,0.177352,2.45149
dayLightAvaPro[13],-683.214,858.627,1263.02,-3460.96,8.10737,37.4061,2.16376,0.143934,4.19502
dayLightAvaPro[14],52.9648,24.5753,67.8337,-41.66,43.0727,172.021,7.61889,0.506811,1.90141
dayLightAvaPro[15],-105.106,65.8993,124.361,-325.815,-43.5116,11.0143,3.5613,0.236899,1.74032
dayLightAvaPro[16],-62.607,105.353,164.769,-380.559,-41.494,179.202,2.44603,0.162711,2.86543
dayLightAvaPro[17],-29.7931,18.4585,41.487,-98.5417,-26.3878,23.1976,5.05166,0.336038,1.68526
dayLightAvaPro[18],-37.0217,59.2866,94.713,-265.827,3.81091,38.0864,2.55215,0.16977,2.33047
dayLightAvaPro[19],15.6319,26.0166,92.3329,-110.26,18.8046,142.527,12.5954,0.837852,1.53736
dayLightAvaPro[20],-97.7034,118.462,194.159,-547.016,-7.94882,26.0723,2.68633,0.178696,2.21898
dayLightAvaPro[21],-11.7521,22.3619,39.3294,-78.8657,-9.27505,35.6843,3.09325,0.205764,1.87688
dayLightAvaPro[22],67.2715,64.4355,113.525,-205.234,58.5589,210.984,3.10406,0.206483,2.0432
dayLightAvaPro[23],23.2986,16.8562,31.2187,-15.5734,18.1152,80.6782,3.43012,0.228173,1.95812
dayLightAvaPro[24],-5.33741,33.2158,86.5451,-105.37,-16.6015,198.1,6.78884,0.451596,2.18405
dayLightAvaPro[25],7.55306,72.1776,110.605,-136.363,-11.9617,235.424,2.34824,0.156205,3.10909
dayLightAvaPro[26],23.5211,24.1901,50.5748,-41.1931,10.9992,130.888,4.37112,0.290768,1.6383
dayLightAvaPro[27],-70.4967,74.0273,126.657,-366.536,-22.0675,46.1309,2.92737,0.194729,1.91452
dayLightAvaPro[28],36.7402,66.9546,106.698,-99.2734,5.3641,244.579,2.53952,0.16893,2.35634
dayLightAvaPro[29],-4.58052,11.6873,31.0182,-68.7218,-3.40777,46.52,7.0437,0.468549,1.89511
dayLightAvaPro[30],49.3726,43.3255,70.4383,-18.41,6.70476,175.689,2.6432,0.175827,2.11382
dayLightAvaPro[31],-3.79525,56.8806,144.131,-161.156,-0.51305,340.685,6.42075,0.42711,1.43489
dayLightAvaPro[32],24.0965,63.1876,101.488,-150.578,5.10666,207.043,2.57966,0.1716,2.32506
dayLightAvaPro[33],-50.5721,33.7618,61.0649,-173.366,-42.8758,30.1636,3.27139,0.217614,1.79401
dayLightAvaPro[34],-43.5353,69.645,110.269,-221.222,-9.14614,121.671,2.50685,0.166756,2.67946
dayLightAvaPro[35],-16.0196,91.5147,141.623,-267.313,-23.0194,231.756,2.39488,0.159308,3.69676
dayLightAvaPro[36],64.5284,48.6503,77.1374,-26.9069,39.3828,239.601,2.51396,0.167229,2.93497
dayLightAvaPro[37],-21.4432,43.3996,85.0093,-149.9,-7.95963,110.228,3.83674,0.255221,1.83006
dayLightAvaPro[38],15.344,98.8469,180.046,-194.033,-40.364,384.059,3.31771,0.220695,2.02794
dayLightAvaPro[39],-97.2009,115.147,192.156,-563.567,-37.3004,105.967,2.78485,0.185249,3.26243
daylight_std,8.653279468548997e+307,inf,inf,8.41643e+306,8.533699999999999e+307,1.69534e+308,2000.0,133.04064,
artLights_std,7.52015,0.17129,1.46808,5.36055,7.40213,9.81578,73.45769,4.88643,1.02868
lightLevel_error,9.99767,0.00017,0.0023,9.99321,9.99836,9.99991,188.56357,12.54331,1.03658
lightColor_error,9.99968,2e-05,0.00032,9.99903,9.99977,9.99998,209.67137,13.94741,1.02578
lightColor_mu,7085.9688,0.03236,1.66005,7083.19,7086.0,7088.71,2631.56291,175.05241,1.00166
nigaLightAlfa,0.34316,0.00787,0.07579,0.21079,0.34159,0.47035,92.76867,6.171,1.01322
LightFeel_mu,3.49933,0.01025,0.1725,3.21147,3.49818,3.78334,283.36895,18.84979,1.02269
LightFeel_std,1.04134,0.01198,0.13935,0.84316,1.02579,1.30119,135.34043,9.00289,1.02248
bImage_mu,1.97992,0.01322,0.22122,1.61939,1.97904,2.34955,279.93532,18.62139,1.01994
bImage_std,1.40729,0.00965,0.16676,1.15121,1.39396,1.70838,298.68534,19.86865,1.00854
colorComf_mu,3.76242,0.0111,0.19109,3.4435,3.77028,4.06265,296.27146,19.70807,1.00698
colorComf_std,1.27809,0.01271,0.15056,1.05391,1.26443,1.54623,140.2158,9.3272,1.02692
visualComf_std,5.06117,0.1307,1.96816,1.70373,5.07319,8.28781,226.7656,15.08452,1.00499
nigaNoise_Alfa,0.31542,0.00362,0.07034,0.20588,0.31122,0.43738,378.36766,25.16914,1.01515
outNoiseAlfa,0.15119,0.00348,0.0541,0.07266,0.14507,0.25032,241.909,16.09186,1.03523
noiseNow_mu,3.46162,0.00698,0.1618,3.18277,3.46135,3.72498,537.71745,35.76914,1.00687
noiseNow_std,1.00385,0.00682,0.12685,0.82688,0.99042,1.22803,345.96755,23.01387,1.01907
p_sound_mu,33.47796,0.0328,0.69743,32.3544,33.444,34.648,452.04309,30.07005,1.00268
p_sound_error,9.69553,0.01412,0.2779,9.11768,9.77497,9.98101,387.20652,25.7571,1.00097
Gnoise_mu,3.35776,0.0058,0.10942,3.17608,3.36151,3.53699,356.46001,23.71183,1.00021
Gnoise_std,0.96539,0.00425,0.08073,0.83991,0.9619,1.10751,361.3759,24.03884,1.01089
backgNoise_Alfa,0.27587,0.00441,0.07276,0.16083,0.27342,0.39611,271.58147,18.06569,1.01289
AcousComfort_std,5.10899,0.23533,1.93023,2.19754,5.16222,8.50585,67.27735,4.47531,1.08328
lpg_error,0.93007,0.00955,0.11411,0.76867,0.91742,1.13757,142.71581,9.4935,1.02201
lpg_mu,2.77399,0.00205,0.04768,2.69685,2.77421,2.85254,539.06034,35.85847,1.00443
alcohol_mu,0.00255,1e-05,0.0002,0.00223,0.00255,0.00289,460.22313,30.61419,1.00591
alcohol_error,0.00121,1e-05,0.00013,0.00105,0.00119,0.00145,153.60508,10.21786,1.02385
nitric_mu,0.14979,0.00041,0.00688,0.13848,0.14991,0.16097,287.2677,19.10914,1.02579
nitric_error,0.04402,0.00067,0.0058,0.03634,0.04318,0.05532,74.38366,4.94802,1.02863
ch2o_mu,0.12058,0.00045,0.00767,0.10812,0.12046,0.13343,286.35902,19.04869,1.0093
ch2o_error,0.09872,0.00014,0.00118,0.09628,0.09905,0.0999,68.61196,4.56409,1.04878
voc_mu,10.03898,0.00446,0.04117,10.0012,10.0273,10.1218,85.39312,5.68038,1.00673
voc_error,7.47399,0.08256,0.87147,6.12068,7.39188,9.07399,111.40834,7.41092,1.03404
methane_mu,0.25556,0.00068,0.01194,0.23596,0.25523,0.27532,304.44524,20.2518,1.00805
methane_error,0.07321,0.00042,0.00878,0.0603,0.07265,0.08897,436.84128,29.05882,1.01118
odorAlfa,0.09712,0.00542,0.04857,0.03391,0.08894,0.19197,80.19735,5.33475,1.03855
vocCons_std,1.3246,0.00594,0.07435,1.21135,1.32686,1.43935,156.45092,10.40717,1.01315
vocCons_shape,1.45643,0.03178,0.28699,1.03175,1.44187,1.91465,81.54199,5.4242,1.03532
co2_error,144.27101,0.90423,4.30323,135.965,145.247,149.324,22.64785,1.50654,1.12082
co2_mu,1030.45376,0.70906,12.36613,1009.41,1030.62,1050.56,304.15702,20.23262,1.00499
o2_error,0.05865,0.00033,0.00691,0.04862,0.05797,0.07093,426.17116,28.34904,1.00415
o2_mu,20.50993,0.00042,0.00895,20.495,20.51,20.5244,444.52786,29.57014,1.01345
co_mu,5.01953,0.00233,0.02051,5.00076,5.0127,5.06004,77.61128,5.16273,1.09014
co_error,0.81852,0.00865,0.09679,0.67973,0.8067,1.006,125.2453,8.33136,1.03581
h2_mu,49.05139,0.00605,0.12921,48.8432,49.0489,49.2648,455.41739,30.29451,1.0058
h2_error,0.99668,0.00068,0.0033,0.98983,0.9976,0.99986,23.71396,1.57746,1.07259
airQuality_std,3.83474,0.15032,1.00785,2.21844,3.78465,5.62759,44.95482,2.99041,1.05153
airQuality_skew,1.46373,0.02804,0.25982,1.04494,1.45353,1.88758,85.83179,5.70956,1.03981
a1,0.00714,0.02716,0.57515,-0.89658,0.00829,0.90399,448.54826,29.83757,1.00929
a2,0.06649,0.06426,0.57461,-0.86974,0.12983,0.88527,79.95618,5.31871,1.0382
a3,-0.08566,0.09629,0.55501,-0.90117,-0.11236,0.88901,33.21998,2.2098,1.08119
a4,0.58738,0.45764,5.8476,-8.78532,0.78273,9.35511,163.27065,10.86082,1.04615
a13,-0.039,0.04997,0.57528,-0.93322,-0.0612,0.88162,132.54104,8.81667,1.01826
a14,-0.05201,0.05561,0.54038,-0.86255,-0.11809,0.82688,94.41592,6.28058,1.08148
a15,0.10242,0.10256,0.60914,-0.85733,0.13142,0.89701,35.2793,2.34679,1.0828
a16,-0.00888,0.04801,0.58096,-0.88498,-0.04984,0.91782,146.42332,9.74013,1.03012
a17,0.26257,0.1763,0.56869,-0.83832,0.38029,0.96031,10.40544,0.69217,1.17533
acControlAlfa,0.2726,0.00446,0.06993,0.16488,0.26996,0.39375,245.86784,16.35521,1.02647
sleepyAlfa,0.29585,0.00429,0.06723,0.1871,0.29424,0.40909,245.68993,16.34337,1.01591
odorUsuAlfa,0.19327,0.00471,0.05949,0.10096,0.18785,0.30413,159.31435,10.59764,1.02262
