,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
lp__,-883555.0,112.789,160.417,-883717.0,-883574.0,-883291.0,2.02286,0.025878,16.517
ageTheta[1],0.592904,0.0494,0.0723112,0.449405,0.634485,0.67358,2.14267,0.0274108,4.89627
ageTheta[2],0.323323,0.0442378,0.0645502,0.251284,0.324807,0.449079,2.12916,0.0272379,5.13651
ageTheta[3],0.083773,0.0142458,0.0209373,0.0527507,0.0884076,0.110968,2.16007,0.0276333,5.08533
timeTheta[1],0.0775756,0.0211998,0.0304517,0.0423703,0.0824076,0.124545,2.06328,0.0263951,7.55387
timeTheta[2],0.106526,0.0174481,0.0288227,0.0653025,0.113451,0.147316,2.72881,0.0349091,3.74584
timeTheta[3],0.0614683,0.0134122,0.0199869,0.0361778,0.0595437,0.0966441,2.2207,0.028409,4.61496
timeTheta[4],0.0724451,0.0170279,0.0247897,0.0355547,0.0838837,0.104425,2.11944,0.0271135,4.80273
timeTheta[5],0.060905,0.00917014,0.0147996,0.0377732,0.061753,0.0826507,2.60463,0.0333206,2.98615
timeTheta[6],0.0786264,0.0193334,0.0277274,0.0456415,0.0899336,0.116897,2.05685,0.0263128,8.74559
timeTheta[7],0.0547412,0.00944344,0.0155465,0.0362023,0.0527298,0.0899597,2.71021,0.0346711,3.49211
timeTheta[8],0.0717529,0.00244957,0.00830707,0.057977,0.0722433,0.0852173,11.5005,0.147124,1.53776
timeTheta[9],0.0704439,0.0152905,0.0220089,0.0399333,0.0712966,0.105079,2.07181,0.0265043,6.51494
timeTheta[10],0.065291,0.00423928,0.00983079,0.0508941,0.0637802,0.0864127,5.37764,0.0687951,1.52441
timeTheta[11],0.111751,0.0184958,0.0278996,0.0669599,0.117893,0.154043,2.27536,0.0291082,3.63092
timeTheta[12],0.0956954,0.0159924,0.0234105,0.0590248,0.0949739,0.125711,2.14287,0.0274133,6.35625
timeTheta[13],0.0727784,0.00959229,0.0150196,0.0572961,0.0669048,0.104968,2.45172,0.0313643,2.71132
weightTheta[1],0.148824,0.0186929,0.0281883,0.105089,0.15003,0.203822,2.27397,0.0290904,4.55082
weightTheta[2],0.145207,0.013044,0.0206457,0.107662,0.145372,0.177351,2.50518,0.0320482,3.09492
weightTheta[3],0.108427,0.00920614,0.0175279,0.0828304,0.103223,0.134005,3.62495,0.0463733,2.033
weightTheta[4],0.241494,0.0125245,0.0212267,0.202371,0.247448,0.271601,2.87238,0.0367458,2.26618
weightTheta[5],0.188673,0.0196014,0.0312177,0.137934,0.19448,0.235522,2.53648,0.0324486,3.66092
weightTheta[6],0.167376,0.023491,0.0349056,0.109746,0.182828,0.21197,2.20795,0.0282458,4.33191
bodyActivityTheta[1],0.273003,0.0163759,0.028322,0.24104,0.267214,0.340209,2.99114,0.0382651,3.03582
bodyActivityTheta[2],0.213598,0.0104841,0.0237987,0.164996,0.217864,0.250552,5.15282,0.065919,2.2141
bodyActivityTheta[3],0.315216,0.0201442,0.0319704,0.259213,0.316066,0.361434,2.51882,0.0322228,2.27832
bodyActivityTheta[4],0.141117,0.0139995,0.0222801,0.113683,0.136527,0.185614,2.53285,0.0324022,2.50523
bodyActivityTheta[5],0.046413,0.010401,0.0162804,0.0221417,0.0491796,0.068166,2.45006,0.0313431,3.05856
bodyActivityTheta[6],0.0106528,0.00423502,0.00744774,0.000501912,0.0134301,0.0196488,3.0927,0.0395643,1.8262
metabolism[1],-3.51904,2.92658,4.37727,-8.10688,-4.87584,3.8238,2.2371,0.0286188,3.6376
metabolism[2],2.6424,5.29866,7.54041,-8.43339,6.49848,12.8355,2.02515,0.0259073,12.0417
metabolism[3],-1.73368,3.98461,5.8593,-8.15133,-3.36522,10.2194,2.16232,0.0276621,3.87106
metabolism[4],8.63712,8.84217,12.6712,-5.80348,3.56638,32.0396,2.0536,0.0262713,9.28817
metabolism[5],-8.59811,7.36544,10.6249,-24.1598,0.0429615,3.41057,2.08091,0.0266207,6.59797
metabolism[6],1.55539,5.51799,7.92568,-11.7406,3.6666,10.0754,2.06305,0.0263922,12.8489
metabolism[7],2.05497,2.59404,4.21116,-3.1076,1.1442,10.8119,2.63543,0.0337146,2.5116
metabolism[8],-3.97371,5.86135,8.4636,-13.5022,-3.80082,5.94597,2.08504,0.0266735,9.87495
metabolism[9],-2.25277,6.56893,9.40688,-17.6308,2.32595,8.88691,2.0507,0.0262341,9.07243
metabolism[10],-3.41055,10.3568,14.8788,-28.9526,5.50449,9.17567,2.0639,0.0264031,7.97195
metabolism[11],0.146251,7.05285,10.0658,-16.3165,7.76249,10.2357,2.0369,0.0260576,10.7416
metabolism[12],-6.38067,5.12392,7.2802,-14.9529,-2.66121,2.89847,2.01875,0.0258254,14.4168
metabolism[13],3.18689,5.76768,8.21535,-3.91462,0.342449,18.4436,2.02885,0.0259547,10.1646
metabolism[14],-0.174342,1.2664,2.05345,-3.27168,0.337428,2.43764,2.62924,0.0336353,2.27927
metabolism[15],1.70405,5.40382,7.7316,-11.3505,4.58216,10.2857,2.04709,0.026188,8.08764
metabolism[16],-1.56146,7.96404,11.2909,-18.4213,4.5265,11.7554,2.00999,0.0257134,29.0115
metabolism[17],-6.96679,4.52966,6.57351,-14.8277,-9.84925,4.74579,2.10603,0.026942,4.8986
metabolism[18],-6.87621,3.57441,5.15432,-13.182,-6.58887,0.75332,2.07938,0.0266011,5.54756
metabolism[19],4.57027,5.31988,7.58619,-5.63451,3.80372,16.6292,2.0335,0.0260141,10.5455
metabolism[20],2.65211,6.15414,8.73516,-5.87752,0.696162,17.5038,2.01468,0.0257734,17.3388
metabolism[21],4.45997,6.9428,10.0853,-12.2092,10.2482,15.0454,2.11015,0.0269947,6.75986
metabolism[22],6.85034,5.6938,8.12862,-2.00399,3.1146,20.1535,2.03812,0.0260732,9.81391
metabolism[23],-7.22191,1.80744,2.93087,-12.3221,-6.36282,-3.67172,2.62945,0.0336381,3.57133
metabolism[24],5.1978,8.09244,11.5775,-6.3993,0.600722,24.7248,2.04676,0.0261838,9.83797
metabolism[25],3.58914,1.57028,2.38758,-1.28007,3.85249,6.72291,2.31186,0.0295752,3.46169
metabolism[26],3.40231,4.93115,7.10005,-7.51741,4.10556,15.4603,2.07313,0.0265211,6.78257
metabolism[27],-7.70789,3.02939,4.65249,-14.1592,-9.67278,0.330911,2.35863,0.0301735,2.94349
metabolism[28],-4.51866,5.3371,8.07286,-17.2741,-3.5141,6.17155,2.28794,0.0292691,3.20434
metabolism[29],-4.8523,8.23103,11.7703,-21.8752,-6.4803,11.1688,2.04488,0.0261598,9.94678
metabolism[30],-1.2521,3.96782,5.99121,-10.09,-2.85695,9.80941,2.27995,0.0291669,5.69432
metabolism[31],-3.51144,0.978895,1.94356,-6.39956,-3.72337,1.48394,3.94208,0.0504303,2.44424
metabolism[32],2.35073,6.89157,10.2109,-13.4811,1.86844,15.4469,2.19528,0.0280837,4.10176
metabolism[33],1.37533,10.8494,15.4426,-15.2391,7.71299,24.848,2.02596,0.0259177,15.2587
metabolism[34],0.549326,10.0724,14.2927,-12.2537,-3.79797,25.6021,2.01355,0.0257589,19.305
metabolism[35],-8.31216,7.95496,11.4732,-28.2963,-3.34095,2.34426,2.08016,0.026611,9.28176
metabolism[36],-9.36572,4.13679,6.01954,-17.188,-11.0537,0.742725,2.11738,0.0270872,4.61901
metabolism[37],-1.17643,4.87955,7.21046,-11.8153,-2.10259,7.69112,2.18357,0.0279339,7.25829
metabolism[38],3.31763,4.19955,6.15161,-5.79372,2.96748,11.5733,2.14571,0.0274496,4.32169
metabolism[39],2.9169,5.26763,7.7792,-9.83973,3.41746,14.5921,2.18091,0.0279,3.73423
metabolism[40],-3.98271,4.42978,6.59222,-9.24747,-6.70191,11.8671,2.21463,0.0283313,5.30392
metabolism[41],-4.25596,3.5834,5.1522,-12.4175,-2.73363,3.16365,2.06726,0.0264461,6.43684
metabolism[42],2.41925,5.06637,7.35564,-6.56068,1.06074,15.1049,2.10788,0.0269657,4.77793
metabolism[43],-1.94314,4.50865,6.43864,-9.68583,-3.36102,8.54317,2.03936,0.0260892,9.22871
metabolism[44],-1.91837,4.05474,7.45775,-15.9857,-4.31439,7.8369,3.38289,0.0432767,3.02406
metabolism[45],0.85996,4.67248,6.64016,-6.50676,5.90863,8.52568,2.01959,0.0258361,13.3203
metabolism[46],6.07047,3.63494,5.61561,-2.58519,9.32525,12.8361,2.38672,0.0305328,4.68106
metabolism[47],1.45419,4.85051,7.08079,-12.1327,4.06678,8.64576,2.13102,0.0272618,6.9647
metabolism[48],-0.932944,7.48004,10.6136,-10.8374,-2.00251,16.7395,2.01333,0.0257562,22.6833
metabolism[49],2.94767,6.6241,9.49151,-12.9402,5.5103,13.7717,2.05313,0.0262653,7.48423
metabolism[50],-6.01108,3.50386,4.99525,-11.9814,-6.85992,2.5389,2.03245,0.0260007,10.8212
metabolism[51],-4.36131,7.0725,10.222,-21.5998,2.6508,6.56221,2.08893,0.0267232,5.26284
metabolism[52],-3.48931,6.62902,9.41375,-15.3313,-5.47725,11.9104,2.01663,0.0257984,15.6412
metabolism[53],-1.35541,4.41036,6.29249,-9.62615,-2.4769,8.36091,2.03562,0.0260413,12.0619
metabolism[54],-1.92511,5.51342,7.90939,-13.0253,0.243123,9.40443,2.05799,0.0263275,8.01226
metabolism[55],-7.65408,7.36877,10.471,-24.6749,-1.06953,2.25722,2.01925,0.0258318,12.9821
metabolism[56],-2.15733,5.11825,7.3714,-11.3254,1.94533,7.24878,2.07423,0.0265352,5.66905
metabolism[57],-7.66164,8.58955,12.1847,-17.0641,-13.6527,13.3774,2.01227,0.0257426,19.6205
metabolism[58],-5.65792,6.17588,8.89211,-16.1558,-2.15623,7.19395,2.07306,0.0265202,8.4741
metabolism[59],-11.3716,7.47523,10.7,-24.8257,-7.56521,4.54273,2.0489,0.0262111,7.82972
metabolism[60],0.0167226,7.63409,10.9256,-17.8766,0.889561,11.6223,2.04822,0.0262024,10.6653
metabolism[61],2.16357,4.24817,6.06474,-8.26268,4.97865,9.48756,2.03807,0.0260726,9.12135
metabolism[62],-0.0786838,5.65661,8.06967,-13.4191,1.04708,10.1665,2.03517,0.0260355,11.4563
metabolism[63],-1.04326,5.36421,7.64,-14.5255,2.43603,5.48956,2.0285,0.0259502,13.8955
metabolism[64],2.82815,7.25705,10.3943,-10.9068,2.92127,21.3923,2.05151,0.0262445,8.25855
metabolism[65],-5.77593,1.06069,1.63667,-8.55771,-5.89848,-3.37597,2.38091,0.0304584,3.45451
metabolism[66],-1.37248,4.89298,7.30818,-15.281,1.90462,5.0076,2.23086,0.0285389,4.37773
metabolism[67],-6.61321,2.03704,3.23827,-12.4865,-5.08899,-2.66938,2.52712,0.032329,4.27652
metabolism[68],-5.28456,6.73558,9.92533,-17.072,-8.85266,11.3361,2.1714,0.0277783,7.06951
metabolism[69],0.306502,3.90115,5.54045,-7.71151,1.05739,8.40412,2.01699,0.0258029,16.7787
metabolism[70],5.70243,6.35571,9.03246,-8.33739,7.86594,17.1676,2.01969,0.0258374,17.3257
metabolism[71],-2.21608,1.01671,2.55002,-5.95296,-2.89575,4.00774,6.29057,0.080474,1.66026
metabolism[72],-2.07437,0.839915,3.06009,-9.84049,-1.73737,1.87611,13.2739,0.16981,1.49669
metabolism[73],6.1125,3.92241,5.59436,-2.2034,8.69021,13.4184,2.03421,0.0260233,12.5054
metabolism[74],-1.97471,3.01251,4.39665,-10.0177,-0.964179,2.57311,2.13004,0.0272491,4.31176
metabolism[75],-4.59777,7.73579,11.1468,-21.3136,-7.50916,13.1341,2.0763,0.0265617,10.8427
metabolism[76],-2.3518,6.94271,9.90378,-19.42,1.09806,9.36314,2.0349,0.0260321,13.0919
metabolism[77],-3.98972,2.12514,3.9874,-11.8706,-4.53439,1.47842,3.5205,0.045037,2.42127
metabolism[78],-1.23246,5.52396,7.89966,-9.95583,-3.50461,13.3305,2.04511,0.0261626,7.39951
metabolism[79],0.473307,3.07186,4.55356,-4.59944,-0.978215,8.48692,2.19735,0.0281103,5.26895
metabolism[80],-8.26657,6.69583,9.66709,-25.027,-4.45331,4.69327,2.08441,0.0266654,5.84538
metabolism[81],-8.41674,3.27793,4.70909,-13.5646,-10.3542,0.210483,2.06383,0.0264022,6.99852
metabolism[82],1.49691,7.84587,11.1776,-14.2736,0.6564,18.6398,2.02961,0.0259643,9.78834
metabolism[83],-6.90292,5.29536,7.52056,-16.238,-0.406729,1.55491,2.01702,0.0258033,17.7163
metabolism[84],-6.79489,5.80672,8.51507,-22.5736,-6.06428,2.82127,2.15037,0.0275093,6.08502
metabolism[85],5.39091,6.32471,9.32985,-10.4582,9.4073,14.6034,2.17605,0.0278377,5.4681
metabolism[86],-2.93163,1.25975,3.2399,-11.2702,-1.80237,0.33015,6.61449,0.0846178,1.62952
metabolism[87],0.368221,2.49974,3.79215,-3.058,-1.01753,9.12255,2.30135,0.0294407,3.85268
metabolism[88],-6.04058,5.98651,8.58068,-17.7247,-8.19081,6.59662,2.05445,0.0262822,7.32778
metabolism[89],-3.00436,3.17345,4.55071,-8.26844,-3.53106,4.49013,2.05634,0.0263064,7.45715
metabolism[90],6.65844,10.6146,15.1529,-11.4166,6.66735,28.913,2.03788,0.0260702,8.72637
metabolism[91],-3.2568,2.53417,3.87478,-10.0648,-0.757061,0.867218,2.33789,0.0299082,2.82391
metabolism[92],-2.01813,6.73885,9.56013,-11.087,-5.44687,14.7117,2.01259,0.0257467,18.2407
metabolism[93],-2.52142,6.95056,9.90138,-19.8316,0.0994519,8.79124,2.02933,0.0259607,11.6243
metabolism[94],2.63099,5.40404,8.05086,-9.0722,0.0490343,15.183,2.21947,0.0283932,6.66481
metabolism[95],-2.94587,2.23709,3.33578,-7.62974,-3.27967,3.29622,2.22345,0.0284441,5.22633
metabolism[96],5.59111,3.36436,4.94895,-1.25006,5.64756,13.0426,2.16382,0.0276813,7.70163
metabolism[97],0.391142,3.21871,4.74974,-7.98756,1.7005,7.53807,2.17759,0.0278575,5.20544
metabolism[98],-1.15845,2.55227,4.7473,-5.99799,-3.91081,8.24847,3.45971,0.0442593,1.7185
metabolism[99],3.86655,5.56004,7.96215,-4.73086,6.5185,17.3103,2.05071,0.0262343,10.902
metabolism[100],3.43237,4.67452,6.67772,-7.08568,4.26797,11.2175,2.04072,0.0261065,9.32347
speed_loc,110.0,,0.0,110.0,110.0,110.0,,,
speed_error,14.97345,0.01866,0.02656,14.927,14.9887,14.9996,2.02649,0.02592,10.43236
T_loc,21.83506,0.07661,0.13928,21.6711,21.7904,22.1124,3.30507,0.04228,2.45074
Rt_loc,25.19266,1.96425,2.81901,21.0695,24.6501,29.0948,2.05968,0.02635,7.4174
T_error,1.91986,0.05673,0.08167,1.76386,1.94683,1.99318,2.07268,0.02652,6.40443
RT_error,1.98397,0.0066,0.00959,1.97432,1.97853,1.99902,2.1159,0.02707,5.06997
H_error,0.99968,0.00016,0.00031,0.99901,0.99979,0.99994,3.81595,0.04882,1.77929
H_loc,49.91289,0.01217,0.1116,49.7303,49.9192,50.093,84.03899,1.07509,1.05382
summer_Mu,3.99453,0.04219,0.06693,3.87233,4.01281,4.08292,2.51746,0.03221,2.92579
summer_std,0.97753,0.00956,0.01674,0.94833,0.97788,0.99582,3.06482,0.03921,1.76568
winter_Mu,4.20478,0.03338,0.06418,4.13478,4.19494,4.3564,3.69554,0.04728,2.89909
winter_std,0.93373,0.03203,0.04633,0.85226,0.96156,0.97875,2.09208,0.02676,7.88828
tempNow_Mu,4.13235,0.03903,0.05971,4.05299,4.11365,4.22767,2.33953,0.02993,3.38669
tempNow_std,0.99282,0.00189,0.00348,0.98777,0.992,0.99818,3.38643,0.04332,2.04943
nigaTheraml_Alfa,0.07695,0.0259,0.03776,0.03276,0.07175,0.14009,2.12533,0.02719,5.58878
clothLayerTheta[1],0.444616,0.0272724,0.0422895,0.379139,0.449294,0.514494,2.40447,0.0307599,2.94014
clothLayerTheta[2],0.274124,0.0231801,0.0355371,0.227914,0.263381,0.334588,2.35035,0.0300676,3.54636
clothLayerTheta[3],0.192438,0.00609215,0.0125894,0.175449,0.190274,0.214888,4.2704,0.0546304,1.69742
clothLayerTheta[4],0.0115667,0.00926542,0.0132962,0.000205241,0.00559169,0.0369324,2.05934,0.0263447,6.76595
clothLayerTheta[5],0.0772558,0.00807356,0.0137271,0.0620114,0.0708279,0.101176,2.89086,0.0369822,2.38213
thermalComf[1],1.02262,3.97278,5.63125,-4.82105,1.23924,10.1547,2.00919,0.0257031,29.6855
thermalComf[2],-1.79967,3.149,4.52497,-8.5706,-1.3073,4.14269,2.06483,0.026415,6.85428
thermalComf[3],-1.40905,1.50376,2.15664,-5.05532,-0.684937,1.03553,2.05684,0.0263128,8.72297
thermalComf[4],-4.32415,4.34179,6.17198,-13.712,-4.47734,4.12087,2.02074,0.025851,14.5507
thermalComf[5],-0.380175,0.843264,1.30981,-2.41831,0.0832969,1.4275,2.41263,0.0308642,2.5645
thermalComf[6],2.58027,3.65629,5.1954,-3.17869,1.67044,11.2581,2.0191,0.0258299,16.6856
thermalComf[7],0.546966,1.54352,2.20172,-2.69342,0.308745,3.98233,2.0347,0.0260295,9.07445
thermalComf[8],-2.30858,6.47649,9.18679,-18.2814,1.53051,5.65581,2.01209,0.0257403,23.9865
thermalComf[9],-0.0771488,1.31245,1.879,-2.37722,-0.158016,2.92546,2.04971,0.0262215,7.51203
thermalComf[10],-7.08686,8.75526,12.477,-30.9956,-1.02582,4.15556,2.03087,0.0259805,12.2989
thermalComf[11],-0.205601,2.33879,3.3235,-6.23109,1.07933,3.08697,2.01933,0.0258328,15.5118
thermalComf[12],-1.40481,0.613541,1.11146,-3.10594,-1.30438,-0.0826441,3.2817,0.0419821,2.28869
thermalComf[13],2.30024,5.65455,8.01769,-10.4737,4.70456,12.3572,2.0105,0.0257199,24.5507
thermalComf[14],-2.02469,2.22944,3.16628,-5.64426,0.732351,1.35487,2.01701,0.0258031,16.1809
thermalComf[15],-3.98863,3.48661,4.95828,-10.0228,-2.35543,3.30248,2.02234,0.0258714,14.1915
thermalComf[16],-2.81055,3.07384,4.40382,-10.8771,-1.52909,0.951279,2.05257,0.0262581,9.03103
thermalComf[17],-3.52461,4.74613,6.78422,-11.8819,-0.727654,7.45846,2.04324,0.0261388,10.4263
thermalComf[18],-2.3071,2.11231,3.00246,-6.96515,-1.8754,1.95463,2.02041,0.0258467,14.9366
thermalComf[19],0.0964871,1.8572,2.7757,-3.87452,1.81781,3.51039,2.23372,0.0285755,3.98618
thermalComf[20],-2.85153,1.01543,1.5206,-6.34443,-2.24055,-1.12732,2.2425,0.0286878,4.60267
thermalComf[21],-2.06423,5.08076,7.21059,-13.619,3.65109,4.82441,2.01411,0.0257662,18.5019
thermalComf[22],1.38604,2.23084,3.18505,-3.10385,0.610033,6.6216,2.03843,0.0260773,10.7181
thermalComf[23],-2.82811,2.09923,3.0195,-6.53077,-1.66067,1.92414,2.06895,0.0264676,5.90039
thermalComf[24],4.60428,6.47192,9.21147,-3.12916,1.00956,21.1096,2.02578,0.0259154,10.7371
thermalComf[25],1.13831,6.55247,9.29844,-9.01463,0.417609,16.8122,2.01377,0.0257618,18.3876
thermalComf[26],3.00026,7.2174,10.2256,-4.4954,-2.10036,20.7716,2.00732,0.0256792,40.8501
thermalComf[27],0.0472361,1.94673,2.78415,-4.32916,0.95174,3.07428,2.04539,0.0261662,9.16311
thermalComf[28],-0.282172,1.1145,1.71794,-3.50589,-0.306875,1.97908,2.37604,0.0303962,3.67646
thermalComf[29],-5.2897,4.40116,6.28804,-16.1366,-1.90267,0.519191,2.04125,0.0261133,14.6467
thermalComf[30],-2.27983,3.25532,4.63327,-10.8419,-0.815276,2.54783,2.02576,0.0259151,14.889
thermalComf[31],0.628593,3.48283,4.94673,-4.11087,-1.67045,9.43797,2.01731,0.025807,17.675
thermalComf[32],0.634276,1.32897,1.99597,-1.26042,-0.239886,4.94824,2.25568,0.0288565,3.26981
thermalComf[33],-2.58827,0.808478,1.19431,-4.71562,-2.64972,-1.0133,2.18223,0.0279168,4.93565
thermalComf[34],0.0191104,2.2377,3.18729,-3.74471,-0.20799,4.89006,2.0288,0.025954,10.6648
thermalComf[35],-1.24819,1.89176,2.70923,-5.24822,-0.327442,1.90512,2.05096,0.0262375,9.85228
thermalComf[36],-2.71254,4.26553,6.04531,-13.2674,0.8918,2.41449,2.00859,0.0256955,28.1668
thermalComf[37],-0.2687,1.89744,2.72085,-3.7609,-1.01113,3.93155,2.05622,0.0263048,8.11822
thermalComf[38],1.84968,4.59684,6.5356,-6.4886,1.32817,11.4625,2.0214,0.0258594,12.6032
thermalComf[39],2.11246,2.61437,3.73133,-1.65346,0.744657,8.35544,2.037,0.026059,10.5964
thermalComf[40],-2.74774,3.12992,4.47179,-10.5823,-0.473836,0.760211,2.04125,0.0261133,8.62622
thermalComf[41],-0.654473,1.61482,2.40105,-5.79941,-0.178015,2.48113,2.21082,0.0282825,6.71781
thermalComf[42],-2.03376,2.09834,3.05299,-7.39124,-0.169681,0.319087,2.1169,0.027081,4.71168
thermalComf[43],-1.67825,1.75483,2.56358,-6.19342,-0.974813,1.96134,2.13414,0.0273017,7.44998
thermalComf[44],-1.19315,1.46092,2.20294,-5.02581,-0.42462,1.90641,2.2738,0.0290883,3.97072
thermalComf[45],2.99179,2.81615,4.00698,-3.32201,4.35308,8.37591,2.02452,0.0258993,13.7785
thermalComf[46],2.51751,3.71066,5.41529,-3.9888,0.297426,11.6573,2.12982,0.0272463,6.52003
thermalComf[47],-0.477916,1.56803,2.25844,-4.173,-0.200948,2.74609,2.07446,0.0265382,6.48688
thermalComf[48],-0.0488966,1.92715,2.74659,-3.35273,-0.467865,4.5866,2.03122,0.025985,13.5069
thermalComf[49],-1.56095,3.88329,5.50806,-10.6224,0.293699,4.61954,2.01186,0.0257373,20.8482
thermalComf[50],-1.49645,0.266195,0.531714,-2.56271,-1.45278,-0.716292,3.98986,0.0510414,1.68823
thermalComf[51],-0.934385,5.8244,8.27597,-14.5259,0.817418,8.58639,2.01899,0.0258286,20.3875
thermalComf[52],-2.37526,3.37111,4.80455,-10.7028,-1.37437,3.19409,2.03124,0.0259852,14.0092
thermalComf[53],-5.83756,2.89769,4.16779,-12.9879,-4.31618,-0.779521,2.06875,0.0264651,8.903
thermalComf[54],-3.23578,2.02934,2.90817,-8.21552,-2.36322,0.514858,2.05366,0.0262721,7.90952
thermalComf[55],1.28233,3.76851,5.35406,-4.19493,1.70784,9.96101,2.01849,0.0258221,16.3597
thermalComf[56],-2.39148,1.83992,2.63156,-6.55048,-1.77444,0.980761,2.04565,0.0261696,8.82912
thermalComf[57],2.90661,7.71549,10.9402,-6.07447,-2.13672,22.3587,2.01057,0.0257208,21.9153
thermalComf[58],1.81729,4.5451,6.44502,-7.97352,1.69524,10.1452,2.01076,0.0257233,26.2607
thermalComf[59],-5.33138,5.78314,8.19701,-19.794,-1.50304,1.49812,2.00902,0.025701,30.1135
thermalComf[60],0.677171,1.6139,2.44121,-3.54959,0.902323,4.00899,2.28802,0.0292701,4.03787
thermalComf[61],2.19653,3.92969,5.61751,-6.36967,4.80972,9.65167,2.04348,0.0261418,7.9753
thermalComf[62],-1.07512,1.45598,2.10991,-4.11203,0.213571,1.36614,2.09998,0.0268646,6.06221
thermalComf[63],-4.22593,5.78621,8.19868,-18.254,-0.503722,3.25085,2.0077,0.0256841,45.4367
thermalComf[64],-3.1627,2.5744,3.66564,-7.20557,-2.96483,1.87479,2.02743,0.0259365,11.6807
thermalComf[65],-0.497996,4.44434,6.30676,-10.9387,2.59165,6.64947,2.01372,0.0257611,31.4254
thermalComf[66],2.80139,3.78587,5.3738,-3.32334,2.14766,11.5675,2.0148,0.0257749,23.4566
thermalComf[67],0.539146,1.81093,2.6455,-3.82754,2.22813,3.62647,2.13409,0.0273009,6.10094
thermalComf[68],-2.22123,3.29197,4.69881,-9.66747,-2.52811,4.25836,2.03734,0.0260633,8.77563
thermalComf[69],-2.23111,2.42639,3.47833,-7.57076,-0.555481,1.43403,2.05504,0.0262897,7.20335
thermalComf[70],2.42822,4.9267,6.98465,-4.91203,-0.100176,14.1985,2.00991,0.0257124,34.1668
thermalComf[71],-3.08863,5.84215,8.30914,-18.1359,-0.378581,4.56643,2.02287,0.0258782,17.9078
thermalComf[72],-0.448365,3.23581,4.63251,-7.09653,-1.0459,5.87357,2.04959,0.02622,7.56984
thermalComf[73],-2.07076,2.21202,3.15146,-6.81922,0.0373458,1.5417,2.02977,0.0259664,10.2499
thermalComf[74],-1.33451,2.9459,4.22895,-9.74141,1.03383,1.44859,2.06077,0.026363,7.41133
thermalComf[75],1.67757,2.58086,3.6974,-4.24998,1.78303,6.05085,2.05242,0.0262562,8.42358
thermalComf[76],-0.562884,1.67348,2.38203,-4.78447,0.288482,1.96845,2.02607,0.0259191,11.6522
thermalComf[77],1.09164,3.62962,5.16593,-5.96586,2.51261,9.32478,2.02569,0.0259143,17.6218
thermalComf[78],-4.00144,2.76508,3.93009,-10.0364,-3.00278,1.39527,2.02017,0.0258436,13.7978
thermalComf[79],-4.01136,4.09488,5.8052,-14.2667,-0.993686,0.0708001,2.0098,0.0257109,26.9505
thermalComf[80],-0.232283,1.79354,2.60041,-3.56543,0.0903627,4.23,2.10214,0.0268922,5.97408
thermalComf[81],0.793555,2.6047,3.72955,-5.98682,1.68873,4.62995,2.0502,0.0262278,8.79789
thermalComf[82],-1.89919,3.90975,5.63802,-8.67974,0.382932,5.87083,2.07948,0.0266023,8.50294
thermalComf[83],-4.72883,5.60177,8.01443,-17.7913,-1.5988,4.34471,2.04689,0.0261854,8.02936
thermalComf[84],1.1251,1.17519,1.68686,-1.7412,1.78782,3.01751,2.06037,0.0263579,6.38384
thermalComf[85],0.633932,2.06572,2.98057,-4.05603,1.195,4.38834,2.08188,0.0266331,6.17243
thermalComf[86],-0.784736,1.60766,2.35376,-3.28551,-1.81167,3.47373,2.14355,0.027422,4.82985
thermalComf[87],1.89367,4.61021,6.53501,-3.67257,0.383407,12.993,2.00933,0.025705,28.3889
thermalComf[88],-1.20299,3.21346,4.59251,-6.78814,-0.730331,4.83842,2.04247,0.0261288,11.0337
thermalComf[89],-1.72805,2.14192,3.06211,-5.53509,-1.58231,3.77355,2.04379,0.0261458,10.8686
thermalComf[90],-3.78415,4.20751,5.99717,-14.116,-1.53098,3.13271,2.03162,0.0259901,15.6861
thermalComf[91],1.19837,2.85683,4.07495,-3.36383,0.314016,8.30907,2.03458,0.026028,10.5427
thermalComf[92],-2.41748,5.54424,7.8656,-16.3629,2.26191,3.87065,2.0127,0.0257481,20.8564
thermalComf[93],-1.19966,2.84192,4.03196,-5.12813,-1.37911,5.34296,2.01283,0.0257497,18.7715
thermalComf[94],-0.613682,0.935651,1.4032,-2.74947,-0.797487,1.14313,2.2491,0.0287723,5.37156
thermalComf[95],0.808964,2.01495,2.89965,-3.05523,1.56878,4.84062,2.07091,0.0264927,6.34505
thermalComf[96],3.54644,2.48099,3.5684,-2.0526,5.4472,7.84154,2.06869,0.0264643,6.74668
thermalComf[97],-2.46379,4.15534,5.91799,-11.2382,-1.54762,6.46193,2.02831,0.0259478,12.7279
thermalComf[98],-2.31152,1.21114,1.81336,-4.71664,-2.54324,1.25643,2.24169,0.0286775,3.57285
thermalComf[99],0.742694,3.58476,5.10694,-8.68547,4.36008,5.43188,2.02956,0.0259637,12.1522
thermalComf[100],2.95995,3.53782,5.0389,-6.31395,5.37264,7.23087,2.02861,0.0259516,11.2266
thermalComf_std,2.5804,1.2255,1.7392,1.0723,1.9111,5.7344,2.0139,0.0258,27.4669
lightControlAlfa,0.9113,0.0203,0.0314,0.86,0.9291,0.9411,2.3779,0.0304,4.0626
